pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line_1.started,line_2.started,line_3.started,line_4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
-150,z,11,3,2,z,1,0.43316237401450053,None,2,3,11,3,,,,,26.043705208983738,,26.034778792003635,26.043705208983738,27.03234216698911,27.03234216698911,27.03234216698911,27.03234216698911,27.0368312500068,28.03246079199016,28.03246079199016,28.47754791699117,z,1,0.43316237401450053,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
-50,x,12,0,3,x,1,0.3633650410338305,None,3,0,12,0,,,,,28.481575625017285,,28.478000542032532,28.481575625017285,29.471445250033867,29.471445250033867,29.471445250033867,29.471445250033867,29.471445250033867,30.470711458998267,30.470711458998267,30.837596416997258,x,1,0.3633650410338305,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
150,v,13,1,3,v,1,0.3665338329738006,None,3,1,13,1,,,,,30.848258792015258,,30.83810466702562,30.848258792015258,31.832414000004064,31.832414000004064,31.832414000004064,31.832414000004064,31.83695908403024,32.83817679202184,32.83817679202184,33.21777387498878,v,1,0.3665338329738006,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
50,c,14,2,3,c,1,0.18765804095892236,None,3,2,14,2,,,,,33.22774170903722,,33.21830637502717,33.22774170903722,34.2158350420068,34.2158350420068,34.2158350420068,34.2158350420068,34.22106075001648,35.21588791703107,35.21588791703107,35.405659959011246,c,1,0.18765804095892236,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
-150,z,15,3,3,z,1,0.37984370795311406,None,3,3,15,3,,,,,35.41573629202321,,35.406153584015556,35.41573629202321,36.404439834004734,36.404439834004734,36.404439834004734,36.404439834004734,36.404439834004734,37.40569458401296,37.40569458401296,37.78827324998565,z,1,0.37984370795311406,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
-50,x,16,0,4,x,1,0.328457874013111,None,4,0,16,0,,,,,37.79892983403988,,37.78880208398914,37.79892983403988,38.78785925003467,38.78785925003467,38.78785925003467,38.78785925003467,38.78785925003467,39.788148917024955,39.788148917024955,40.12118520902004,x,1,0.328457874013111,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
150,v,17,1,4,v,1,0.32271245802985504,None,4,1,17,1,,,,,40.13245079200715,,40.12166187498951,40.13245079200715,41.12144470901694,41.12144470901694,41.12144470901694,41.12144470901694,41.12144470901694,42.115691417013295,42.115691417013295,42.45059591700556,v,1,0.32271245802985504,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
50,c,18,2,4,c,1,0.29018070799065754,None,4,2,18,2,,,,,42.45874366699718,,42.451156500028446,42.45874366699718,43.44908970902907,43.44908970902907,43.44908970902907,43.44908970902907,43.45427687501069,44.44918079202762,44.44918079202762,44.75093841704074,c,1,0.29018070799065754,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
-150,z,19,3,4,z,1,0.2984081659815274,None,4,3,19,3,,,,,44.75975433399435,,44.75185058399802,44.75975433399435,45.74893825000618,45.74893825000618,45.74893825000618,45.74893825000618,45.752958709024824,46.748889875016175,46.748889875016175,47.050748875015415,z,1,0.2984081659815274,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
-50,x,20,0,5,x,1,0.3002391660120338,None,5,0,20,0,,,,,47.05895666702418,,47.05131708399858,47.05895666702418,48.04912320902804,48.04912320902804,48.04912320902804,48.04912320902804,48.05371633399045,49.04904945899034,49.04904945899034,49.35563720902428,x,1,0.3002391660120338,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
150,v,21,1,5,v,1,0.3001274580019526,None,5,1,21,1,,,,,49.36492575000739,,49.35611183400033,49.36492575000739,50.35425525001483,50.35425525001483,50.35425525001483,50.35425525001483,50.35425525001483,51.355055875028484,51.355055875028484,51.667671750008594,v,1,0.3001274580019526,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
50,c,22,2,5,c,1,0.3024556660093367,None,5,2,22,2,,,,,51.67610587499803,,51.66833241702989,51.67610587499803,52.66580391698517,52.66580391698517,52.66580391698517,52.66580391698517,52.66988595901057,53.66572516702581,53.66572516702581,53.971009792003315,c,1,0.3024556660093367,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
-150,z,23,3,5,z,1,0.2512549160164781,None,5,3,23,3,,,,,53.98241162503837,,53.97152095899219,53.98241162503837,54.9713570420281,54.9713570420281,54.9713570420281,54.9713570420281,54.9713570420281,55.96580870903563,55.96580870903563,56.222786083992105,z,1,0.2512549160164781,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
-50,x,24,0,6,x,1,0.2973508330178447,None,6,0,24,0,,,,,56.23177841701545,,56.22331262502121,56.23177841701545,57.220350124989636,57.220350124989636,57.220350124989636,57.220350124989636,57.220350124989636,58.22065729199676,58.22065729199676,58.52237270900514,x,1,0.2973508330178447,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
150,v,25,1,6,v,1,0.33456462499452755,None,6,1,25,1,,,,,58.53151658398565,,58.52290045900736,58.53151658398565,59.520928625017405,59.520928625017405,59.520928625017405,59.520928625017405,59.520928625017405,60.52142075001029,60.52142075001029,60.86724720901111,v,1,0.33456462499452755,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
50,c,26,2,6,c,1,0.30716337502235547,None,6,2,26,2,,,,,60.875442416989245,,60.86778483400121,60.875442416989245,61.86562637501629,61.86562637501629,61.86562637501629,61.86562637501629,61.870838750037365,62.865748875017744,62.865748875017744,63.18384925002465,c,1,0.30716337502235547,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
-150,z,27,3,6,z,1,0.31936374999349937,None,6,3,27,3,,,,,63.192235708993394,,63.184418499993626,63.192235708993394,64.18240620900178,64.18240620900178,64.18240620900178,64.18240620900178,64.18693670904031,65.18252245901385,65.18252245901385,65.50529300002381,z,1,0.31936374999349937,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
-50,x,28,0,7,x,1,0.2583676250069402,None,7,0,28,0,,,,,65.51484779198654,,65.50578141701408,65.51484779198654,66.50469591701403,66.50469591701403,66.50469591701403,66.50469591701403,66.50469591701403,67.50459695898462,67.50459695898462,67.76747079199413,x,1,0.2583676250069402,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
150,v,29,1,7,v,1,0.29318245803005993,None,7,1,29,1,,,,,67.77612295903964,,67.76816187502118,67.77612295903964,68.76575362501899,68.76575362501899,68.76575362501899,68.76575362501899,68.77082129201153,69.76566833403194,69.76566833403194,70.06763499998488,v,1,0.29318245803005993,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
50,c,30,2,7,c,1,0.3142295409925282,None,7,2,30,2,,,,,70.07644595898455,,70.06832995900186,70.07644595898455,71.06566979200579,71.06566979200579,71.06566979200579,71.06566979200579,71.07000779203372,72.06561233400134,72.06561233400134,72.3842369170161,c,1,0.3142295409925282,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
-150,z,31,3,7,z,1,0.25737450004089624,None,7,3,31,3,,,,,72.39298420900013,,72.3849152920302,72.39298420900013,73.3825196250109,73.3825196250109,73.3825196250109,73.3825196250109,73.38857075001579,74.38234895898495,74.38234895898495,74.65036320901709,z,1,0.25737450004089624,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
-50,x,32,0,8,x,1,0.2847120829974301,None,8,0,32,0,,,,,74.65709391701967,,74.65083808399504,74.65709391701967,75.64908275002381,75.64908275002381,75.64908275002381,75.64908275002381,75.65314100001706,76.64901608403306,76.64901608403306,76.93806241702987,x,1,0.2847120829974301,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
150,v,33,1,8,v,1,0.6269013750134036,None,8,1,33,1,,,,,76.94898383400869,,76.9385580419912,76.94898383400869,77.93701395898825,77.93701395898825,77.93701395898825,77.93701395898825,77.93701395898825,78.9379664590233,78.9379664590233,79.567120584019,v,1,0.6269013750134036,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
50,c,34,2,8,c,1,0.28916391695383936,None,8,2,34,2,,,,,79.57509004202439,,79.5676899169921,79.57509004202439,80.56564841698855,80.56564841698855,80.56564841698855,80.56564841698855,80.57064304203959,81.56553954200353,81.56553954200353,81.86711616703542,c,1,0.28916391695383936,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
-150,z,35,3,8,z,1,0.38157474901527166,None,8,3,35,3,,,,,81.87516391702229,,81.86765541700879,81.87516391702229,82.86560600000666,82.86560600000666,82.86560600000666,82.86560600000666,82.87077770900214,83.8659434170113,83.8659434170113,84.2504514590255,z,1,0.38157474901527166,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
-50,x,36,0,9,x,1,0.3175503740203567,None,9,0,36,0,,,,,84.25862187502207,,84.25103550002677,84.25862187502207,85.24897616700036,85.24897616700036,85.24897616700036,85.24897616700036,85.25378400000045,86.24889820901444,86.24889820901444,86.57240616698982,x,1,0.3175503740203567,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
150,v,37,1,9,v,1,0.3488887910498306,None,9,1,37,1,,,,,86.58150945900707,,86.57290516700596,86.58150945900707,87.57023062498774,87.57023062498774,87.57023062498774,87.57023062498774,87.57023062498774,88.57151700003305,88.57151700003305,88.92162279202603,v,1,0.3488887910498306,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
50,c,38,2,9,c,1,0.2818658330361359,None,9,2,38,2,,,,,88.93219979200512,,88.92213750001974,88.93219979200512,89.92009870900074,89.92009870900074,89.92009870900074,89.92009870900074,89.92009870900074,90.92155112500768,90.92155112500768,91.20576083404012,c,1,0.2818658330361359,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
-150,z,39,3,9,z,1,0.39346620795549825,None,9,3,39,3,,,,,91.21482699998887,,91.20625320903491,91.21482699998887,92.20534558402142,92.20534558402142,92.20534558402142,92.20534558402142,92.20534558402142,93.20479087502463,93.20479087502463,93.60076699999627,z,1,0.39346620795549825,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
-50,x,40,0,10,x,1,0.36536125000566244,None,10,0,40,0,,,,,93.60958791698795,,93.60157758399146,93.60958791698795,94.59904891700717,94.59904891700717,94.59904891700717,94.59904891700717,94.60429479199229,95.59894258400891,95.59894258400891,95.96769991703331,x,1,0.36536125000566244,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
150,v,41,1,10,v,1,0.26955129200359806,None,10,1,41,1,,,,,95.9770314170164,,95.96818616701057,95.9770314170164,96.96561708400259,96.96561708400259,96.96561708400259,96.96561708400259,96.97014858399052,97.96568254200974,97.96568254200974,98.23783691698918,v,1,0.26955129200359806,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
50,c,42,2,10,c,1,0.31118866603355855,None,10,2,42,2,,,,,98.248184208991,,98.23837520903908,98.248184208991,99.23891362501308,99.23891362501308,99.23891362501308,99.23891362501308,99.23891362501308,100.23237899999367,100.23237899999367,100.55065770901274,c,1,0.31118866603355855,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
-150,z,43,3,10,z,1,0.28926833299919963,None,10,3,43,3,,,,,100.55977987503866,,100.55117325001629,100.55977987503866,101.54886770900339,101.54886770900339,101.54886770900339,101.54886770900339,101.55403195903637,102.54888354201103,102.54888354201103,102.85065808403306,z,1,0.28926833299919963,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
-50,x,44,0,11,x,1,0.2730005419580266,None,11,0,44,0,,,,,102.8599229590036,,102.85122933401726,102.8599229590036,103.84893583401572,103.84893583401572,103.84893583401572,103.84893583401572,103.85346758400556,104.84907333401497,104.84907333401497,105.13397033401998,x,1,0.2730005419580266,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
150,v,45,1,11,v,1,0.3238425410236232,None,11,1,45,1,,,,,105.14347016700776,,105.13454208400799,105.14347016700776,106.13248745899182,106.13248745899182,106.13248745899182,106.13248745899182,106.13864975003526,107.13214995898306,107.13214995898306,107.46728987502865,v,1,0.3238425410236232,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
50,c,46,2,11,c,1,0.2424882909981534,None,11,2,46,2,,,,,107.47673445899272,,107.46787625004072,107.47673445899272,108.46556870901259,108.46556870901259,108.46556870901259,108.46556870901259,108.47047058399767,109.46549662499456,109.46549662499456,109.71718220901676,c,1,0.2424882909981534,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
-150,z,47,3,11,z,1,0.2543655420304276,None,11,3,47,3,,,,,109.72687612503069,,109.71786575001897,109.72687612503069,110.71562045899918,110.71562045899918,110.71562045899918,110.71562045899918,110.71980695903767,111.71556625002995,111.71556625002995,111.97240274999058,z,1,0.2543655420304276,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
-50,x,48,0,12,x,1,0.32188449997920543,None,12,0,48,0,,,,,111.98173775000032,,111.97288887499599,111.98173775000032,112.97111583402148,112.97111583402148,112.97111583402148,112.97111583402148,112.97111583402148,113.97109312500106,113.97109312500106,114.30064183403738,x,1,0.32188449997920543,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
150,v,49,1,12,c,0,0.3406633749837056,None,12,1,49,1,,,,,114.310056834016,,114.30127674998948,114.310056834016,115.29892566701164,115.29892566701164,115.29892566701164,115.29892566701164,115.30431912501808,116.29900116700446,116.29900116700446,116.65090283402242,c,0,0.3406633749837056,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
50,c,50,2,12,c,1,0.46088529098778963,None,12,2,50,2,,,,,116.66049074998591,,116.65158325002994,116.66049074998591,117.64902433403768,117.64902433403768,117.64902433403768,117.64902433403768,117.65395083400654,118.64896254200721,118.64896254200721,119.11739637498977,c,1,0.46088529098778963,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
-150,z,51,3,12,z,1,0.2690195409813896,None,12,3,51,3,,,,,119.1269497500034,,119.11806549999164,119.1269497500034,120.11559654201847,120.11559654201847,120.11559654201847,120.11559654201847,120.12104029202601,121.1157322920044,121.1157322920044,121.38877358403988,z,1,0.2690195409813896,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
-50,x,52,0,13,x,1,0.30366737401345745,None,13,0,52,0,,,,,121.39827599999262,,121.38929370901315,121.39827599999262,122.38786987500498,122.38786987500498,122.38786987500498,122.38786987500498,122.38786987500498,123.38795854203636,123.38795854203636,123.70099154202035,x,1,0.30366737401345745,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
150,v,53,1,13,v,1,0.2937513330252841,None,13,1,53,1,,,,,123.71063554199645,,123.70168316701893,123.71063554199645,124.69885995902587,124.69885995902587,124.69885995902587,124.69885995902587,124.70329274999676,125.69888745900244,125.69888745900244,126.00058220903156,v,1,0.2937513330252841,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
50,c,54,2,13,c,1,0.26349995797500014,None,13,2,54,2,,,,,126.01028612500522,,126.0012691669981,126.01028612500522,126.99890045903157,126.99890045903157,126.99890045903157,126.99890045903157,127.00386104203062,127.99901679198956,127.99901679198956,128.2674140839954,c,1,0.26349995797500014,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
-150,z,55,3,13,z,1,0.3822037909994833,None,13,3,55,3,,,,,128.2767797090346,,128.26796604203992,128.2767797090346,129.2655620840378,129.2655620840378,129.2655620840378,129.2655620840378,129.27040762500837,130.26539654203225,130.26539654203225,130.65080000000307,z,1,0.3822037909994833,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
-50,x,56,0,14,x,1,0.41027570801088586,None,14,0,56,0,,,,,130.65995591698447,,130.65140395902563,130.65995591698447,131.64900325000053,131.64900325000053,131.64900325000053,131.64900325000053,131.65459783398546,132.64887408399954,132.64887408399954,133.06716187502025,x,1,0.41027570801088586,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
150,v,57,1,14,v,1,0.3255057909991592,None,14,1,57,1,,,,,133.0768149170326,,133.0678413750138,133.0768149170326,134.06561595899984,134.06561595899984,134.06561595899984,134.06561595899984,134.07146516698413,135.06543654203415,135.06543654203415,135.4009044590057,v,1,0.3255057909991592,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
50,c,58,2,14,c,1,0.24750574899371713,None,14,2,58,2,,,,,135.4103830420063,,135.40156270901207,135.4103830420063,136.39894450001884,136.39894450001884,136.39894450001884,136.39894450001884,136.403945417027,137.398873750004,137.398873750004,137.65055041701999,c,1,0.24750574899371713,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
-150,z,59,3,14,z,1,0.28441354096867144,None,14,3,59,3,,,,,137.65997983398847,,137.65117095899768,137.65997983398847,138.6487893750309,138.6487893750309,138.6487893750309,138.6487893750309,138.65294987498783,139.6489056670107,139.6489056670107,139.93855791701935,z,1,0.28441354096867144,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
-50,x,60,0,15,x,1,0.35748866701032966,None,15,0,60,0,,,,,139.9481239169836,,139.93908754200675,139.9481239169836,140.93773954198696,140.93773954198696,140.93773954198696,140.93773954198696,140.93773954198696,141.93780529202195,141.93780529202195,142.3008724169922,x,1,0.35748866701032966,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
150,v,61,1,15,v,1,0.40745737397810444,None,15,1,61,1,,,,,142.30943583400222,,142.30141625000397,142.30943583400222,143.2988921669894,143.2988921669894,143.2988921669894,143.2988921669894,143.30450541700702,144.29877445899183,144.29877445899183,144.71723391703563,v,1,0.40745737397810444,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
50,c,62,2,15,c,1,0.2337976249982603,None,15,2,62,2,,,,,144.72629700001562,,144.71780883398606,144.72629700001562,145.71554612502223,145.71554612502223,145.71554612502223,145.71554612502223,145.72030437499052,146.7154282089905,146.7154282089905,146.95545362500707,c,1,0.2337976249982603,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
-150,z,63,3,15,z,1,0.31430295802420005,None,15,3,63,3,,,,,146.96484045899706,,146.95596520899562,146.96484045899706,147.95442545902915,147.95442545902915,147.95442545902915,147.95442545902915,147.95442545902915,148.95522504200926,148.95522504200926,149.27083870902425,z,1,0.31430295802420005,None,,,,,4,001,2025-10-01_12h55.44.841, Motor Sequence Learning,,2025.1.1,None,2025-10-01 12h55.51.742936 +0530,
