imgfile,img_brightness,thisN,thisTrialN,thisRepN,question,correctAns,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,old_new,CorrectAns,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,thisRow.t,notes,Instructions.started,text.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,EncodingTrial.started,polygon.started,image.started,polygon.stopped,image.stopped,EncodingTrial.stopped,Instructions_2.started,text_4.started,key_resp_4.started,Instructions_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,InterferenceTrial.started,text_2.started,key_resp_2.started,InterferenceTrial.stopped,trials_2.key_resp_2.keys,trials_2.key_resp_2.corr,trials_2.key_resp_2.rt,trials_2.key_resp_2.duration,instructions_3.started,text_5.started,key_resp_5.started,instructions_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,RecognitionTrial.started,image_2.started,key_resp_3.started,RecognitionTrial.stopped,trials_3.key_resp_3.keys,trials_3.key_resp_3.corr,trials_3.key_resp_3.rt,trials_3.key_resp_3.duration,Manipulation_check.started,text_3.started,key_resp_6.started,Manipulation_check.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,Thank_you.started,text_6.started,text_6.stopped,Thank_you.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006435082999814767,0.011378250001143897,0.011378250001143897,1.3164144580005086,space,1.1062366659971303,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2025-11-18_09h25.14.209,brightness_memory_soloproject,,2025.1.1,None,2025-11-18 09h25.37.560433 +0530,
images/red2.jpg,bright,0,0,0,,,,,,,,,,,,,0,0,0,7,,,,,,,,,1.3552180830010911,,,,,,,,,1.3473018750009942,1.3552180830010911,1.8126728749994072,1.8577420830006304,3.8299431250015914,3.8017585830020835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2025-11-18_09h25.14.209,brightness_memory_soloproject,,2025.1.1,None,2025-11-18 09h25.37.560433 +0530,
images/yellow1.jpg,bright,1,1,0,,,,,,,,,,,,,0,1,1,11,,,,,,,,,3.8299431250015914,,,,,,,,,3.8261121659998025,3.8299431250015914,4.308906916001433,4.3227697080001235,6.3230757909987005,6.301426624999294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2025-11-18_09h25.14.209,brightness_memory_soloproject,,2025.1.1,None,2025-11-18 09h25.37.560433 +0530,
images/green2.jpg,dark,2,2,0,,,,,,,,,,,,,0,2,2,5,,,,,,,,,6.3230757909987005,,,,,,,,,6.3189038330019685,6.3230757909987005,6.808608082999854,6.817508332998841,8.823148833002051,8.801469291000103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2025-11-18_09h25.14.209,brightness_memory_soloproject,,2025.1.1,None,2025-11-18 09h25.37.560433 +0530,
images/white1.jpg,bright,3,3,0,,,,,,,,,,,,,0,3,3,9,,,,,,,,,8.823148833002051,,,,,,,,,8.818854041001032,8.823148833002051,9.309200083000178,9.316823249999288,11.320249583000987,11.301614957999846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2025-11-18_09h25.14.209,brightness_memory_soloproject,,2025.1.1,None,2025-11-18 09h25.37.560433 +0530,
images/darkblue1.jpg,dark,4,4,0,,,,,,,,,,,,,0,4,4,3,,,,,,,,,11.320249583000987,,,,,,,,,11.315952458000538,11.320249583000987,11.8083411660009,11.81767333300013,13.809644166001817,13.791724708000402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2025-11-18_09h25.14.209,brightness_memory_soloproject,,2025.1.1,None,2025-11-18 09h25.37.560433 +0530,
images/black3.jpg,bright,5,5,0,,,,,,,,,,,,,0,5,5,2,,,,,,,,,13.809644166001817,,,,,,,,,13.805781457998819,13.817643999998836,14.308377541001391,14.308377541001391,16.32309675000215,16.301680583001144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2025-11-18_09h25.14.209,brightness_memory_soloproject,,2025.1.1,None,2025-11-18 09h25.37.560433 +0530,
images/red1.jpeg,dark,6,6,0,,,,,,,,,,,,,0,6,6,6,,,,,,,,,16.32309675000215,,,,,,,,,16.318921416001103,16.32309675000215,16.80900279100024,16.816214291000506,18.824788541001908,18.80152475000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2025-11-18_09h25.14.209,brightness_memory_soloproject,,2025.1.1,None,2025-11-18 09h25.37.560433 +0530,
images/green1.jpg,bright ,7,7,0,,,,,,,,,,,,,0,7,7,4,,,,,,,,,18.824788541001908,,,,,,,,,18.820492957998795,18.824788541001908,19.308927582998876,19.316594208001334,21.318152083000314,21.301420750001853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2025-11-18_09h25.14.209,brightness_memory_soloproject,,2025.1.1,None,2025-11-18 09h25.37.560433 +0530,
images/black2.jpg,dark,8,8,0,,,,,,,,,,,,,0,8,8,1,,,,,,,,,21.318152083000314,,,,,,,,,21.313388416001544,21.318152083000314,21.808387583001604,21.808387583001604,23.865865708001365,23.791415708001296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2025-11-18_09h25.14.209,brightness_memory_soloproject,,2025.1.1,None,2025-11-18 09h25.37.560433 +0530,
images/shallowblue1.jpg,dark,9,9,0,,,,,,,,,,,,,0,9,9,8,,,,,,,,,23.865865708001365,,,,,,,,,23.862422165999305,23.865865708001365,24.30882012499933,24.357053333002114,26.323442416000034,26.301462625000568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,001,2025-11-18_09h25.14.209,brightness_memory_soloproject,,2025.1.1,None,2025-11-18 09h25.37.560433 +0530,
