thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
10,0,10,[np.float64(0.035)],[np.float64(0.19666666666666666)],[1],[0],[0],[1.262627459014766],['target'],10,0,10,0,17.059030792006524,,10,17.05021787501755,17.059030792006524,17.059030792006524,0.021037083002738655,18.312886958010495,[np.float64(0.035)],[np.float64(0.19666666666666666)],[1],[0],[0],[1.262627459014766],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
11,0,11,[np.float64(-0.06666666666666667)],[np.float64(-0.36666666666666664)],[1],[0],[0],[2.145645249984227],['target'],11,0,11,0,18.340589458006434,,10,18.33299504200113,18.340589458006434,18.340589458006434,0.01995083299698308,20.478694624995114,[np.float64(-0.06666666666666667)],[np.float64(-0.36666666666666664)],[1],[0],[0],[2.145645249984227],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
12,0,12,[np.float64(0.32166666666666666)],[np.float64(-0.275)],[1],[0],[0],[1.2887077080085874],['target'],12,0,12,0,20.495934125006897,,5,20.48978216701653,20.495934125006897,20.495934125006897,0.010928083007456735,21.7785578329931,[np.float64(0.32166666666666666)],[np.float64(-0.275)],[1],[0],[0],[1.2887077080085874],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
13,0,13,[np.float64(0.4583333333333333)],[np.float64(-0.125)],[1],[0],[0],[1.4620140839833766],['target'],13,0,13,0,21.808952042018063,,10,21.800407083006576,21.808952042018063,21.808952042018063,0.021683375001884997,23.262463958002627,[np.float64(0.4583333333333333)],[np.float64(-0.125)],[1],[0],[0],[1.4620140839833766],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
14,0,14,[np.float64(0.17666666666666667)],[np.float64(-0.13)],[1],[0],[0],[1.155656499991892],['target'],14,0,14,0,23.27969458300504,,5,23.273520000017015,23.27969458300504,23.27969458300504,0.010897416999796405,24.429242832993623,[np.float64(0.17666666666666667)],[np.float64(-0.13)],[1],[0],[0],[1.155656499991892],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
15,0,15,[np.float64(0.2866666666666667)],[np.float64(-0.13666666666666666)],[1],[0],[0],[1.3118874999927357],['target'],15,0,15,0,24.45981687499443,,10,24.45114304200979,24.45981687499443,24.45981687499443,0.021729917003540322,25.76306929200655,[np.float64(0.2866666666666667)],[np.float64(-0.13666666666666666)],[1],[0],[0],[1.3118874999927357],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
16,0,16,[np.float64(0.31333333333333335)],[np.float64(-0.021666666666666667)],[1],[0],[0],[1.029785582999466],['target'],16,0,16,0,25.79065445798915,,10,25.783369042008417,25.79065445798915,25.79065445798915,0.020139917003689334,26.813199666998116,[np.float64(0.31333333333333335)],[np.float64(-0.021666666666666667)],[1],[0],[0],[1.029785582999466],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
17,0,17,[np.float64(-0.39666666666666667)],[np.float64(-0.15166666666666667)],[1],[0],[0],[1.7391602080024313],['target'],17,0,17,0,26.83127133300877,,5,26.82472649999545,26.83127133300877,26.83127133300877,0.011365999991539866,28.563953750010114,[np.float64(-0.39666666666666667)],[np.float64(-0.15166666666666667)],[1],[0],[0],[1.7391602080024313],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
18,0,18,[np.float64(-0.19833333333333333)],[np.float64(-0.285)],[1],[0],[0],[1.1275855000130832],['target'],18,0,18,0,28.59429908299353,,10,28.585523250018014,28.59429908299353,28.59429908299353,0.02139833298861049,29.71316370801651,[np.float64(-0.19833333333333333)],[np.float64(-0.285)],[1],[0],[0],[1.1275855000130832],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
19,0,19,[np.float64(0.245)],[np.float64(0.03833333333333333)],[1],[0],[0],[1.628587042010622],['target'],19,0,19,0,29.741761917015538,,10,29.733727042010287,29.741761917015538,29.741761917015538,0.020363957999506965,31.362358749989653,[np.float64(0.245)],[np.float64(0.03833333333333333)],[1],[0],[0],[1.628587042010622],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
20,0,20,[np.float64(-0.485)],[np.float64(-0.175)],[1],[0],[0],[1.7409329589863773],['target'],20,0,20,0,31.3790339170082,,5,31.372999917017296,31.3790339170082,31.3790339170082,0.010469417000422254,33.113998125016224,[np.float64(-0.485)],[np.float64(-0.175)],[1],[0],[0],[1.7409329589863773],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
21,0,21,[np.float64(0.2633333333333333)],[np.float64(0.10166666666666667)],[1],[0],[0],[1.4422176250081975],['target'],21,0,21,0,33.14512695799931,,10,33.136349957989296,33.14512695799931,33.14512695799931,0.022143375012092292,34.57860004200484,[np.float64(0.2633333333333333)],[np.float64(0.10166666666666667)],[1],[0],[0],[1.4422176250081975],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
22,0,22,[np.float64(0.175)],[np.float64(0.4666666666666667)],[1],[0],[0],[2.273560583998915],['target'],22,0,22,0,34.5948453329911,,5,34.58885175001342,34.5948453329911,34.5948453329911,0.010117124998942018,36.86249425000278,[np.float64(0.175)],[np.float64(0.4666666666666667)],[1],[0],[0],[2.273560583998915],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
23,0,23,[np.float64(-0.465)],[np.float64(-0.03333333333333333)],[1],[0],[0],[2.2296471250010654],['target'],23,0,23,0,36.89252566700452,,10,36.883814542001346,36.89252566700452,36.89252566700452,0.02112058299826458,39.113519333011936,[np.float64(-0.465)],[np.float64(-0.03333333333333333)],[1],[0],[0],[2.2296471250010654],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
24,0,24,[np.float64(-0.016666666666666666)],[np.float64(0.13666666666666666)],[1],[0],[0],[1.212971416010987],['target'],24,0,24,0,39.14248974999646,,10,39.13402666701586,39.14248974999646,39.14248974999646,0.020307458005845547,40.34706400000141,[np.float64(-0.016666666666666666)],[np.float64(0.13666666666666666)],[1],[0],[0],[1.212971416010987],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
25,0,25,[np.float64(0.12166666666666667)],[np.float64(-0.34833333333333333)],[1],[0],[0],[2.053903249994619],['target'],25,0,25,0,40.36540579199209,,5,40.35892591701122,40.36540579199209,40.36540579199209,0.01166362498770468,42.41288912500022,[np.float64(0.12166666666666667)],[np.float64(-0.34833333333333333)],[1],[0],[0],[2.053903249994619],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
26,0,26,[np.float64(0.07333333333333333)],[np.float64(0.36)],[1],[0],[0],[2.5947276249935385],['target'],26,0,26,0,42.44329049999942,,10,42.43484304199228,42.44329049999942,42.44329049999942,0.0217785409768112,45.02960825001355,[np.float64(0.07333333333333333)],[np.float64(0.36)],[1],[0],[0],[2.5947276249935385],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
27,0,27,[np.float64(0.4266666666666667)],[np.float64(-0.03833333333333333)],[1],[0],[0],[2.038586040987866],['target'],27,0,27,0,45.04742591700051,,5,45.0409582919965,45.04742591700051,45.04742591700051,0.011186290998011827,47.079607749998104,[np.float64(0.4266666666666667)],[np.float64(-0.03833333333333333)],[1],[0],[0],[2.038586040987866],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
28,0,28,[np.float64(0.08333333333333333)],[np.float64(0.29333333333333333)],[1],[0],[0],[1.3882721659902018],['target'],28,0,28,0,47.09908304200508,,5,47.09236029200838,47.09908304200508,47.09908304200508,0.012581666000187397,48.48069441699772,[np.float64(0.08333333333333333)],[np.float64(0.29333333333333333)],[1],[0],[0],[1.3882721659902018],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
29,0,29,[np.float64(0.425)],[np.float64(-0.44333333333333336)],[1],[0],[0],[2.4351928750111256],['target'],29,0,29,0,48.50121625000611,,5,48.49446945800446,48.50121625000611,48.50121625000611,0.013598374993307516,50.929727000009734,[np.float64(0.425)],[np.float64(-0.44333333333333336)],[1],[0],[0],[2.4351928750111256],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
30,0,30,[np.float64(0.225)],[np.float64(0.23833333333333334)],[1],[0],[0],[1.9758805829915218],['target'],30,0,30,0,50.96250945801148,,10,50.95349008298945,50.96250945801148,50.96250945801148,0.023590957978740335,52.92941312500625,[np.float64(0.225)],[np.float64(0.23833333333333334)],[1],[0],[0],[1.9758805829915218],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
31,0,31,[np.float64(0.045)],[np.float64(0.33)],[1],[0],[0],[1.104740499984473],['target'],31,0,31,0,52.94629383299616,,5,52.940160750004,52.94629383299616,52.94629383299616,0.010584708012174815,54.04496316699078,[np.float64(0.045)],[np.float64(0.33)],[1],[0],[0],[1.104740499984473],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
32,0,32,[np.float64(-0.49333333333333335)],[np.float64(-0.0033333333333333335)],[1],[0],[0],[1.5485862499917857],['target'],32,0,32,0,54.07271604199195,,10,54.06474095801241,54.07271604199195,54.07271604199195,0.01961204200051725,55.61337224999443,[np.float64(-0.49333333333333335)],[np.float64(-0.0033333333333333335)],[1],[0],[0],[1.5485862499917857],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
33,0,33,[np.float64(0.195)],[np.float64(-0.185)],[1],[0],[0],[1.7068548329989426],['target'],33,0,33,0,55.63094674999593,,5,55.62445516700973,55.63094674999593,55.63094674999593,0.010905333008849993,57.33137716699275,[np.float64(0.195)],[np.float64(-0.185)],[1],[0],[0],[1.7068548329989426],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
34,0,34,[np.float64(-0.3883333333333333)],[np.float64(-0.02)],[1],[0],[0],[1.7366749999928288],['target'],34,0,34,0,57.35110216701287,,5,57.34425579200615,57.35110216701287,57.35110216701287,0.012704499997198582,59.08100341699901,[np.float64(-0.3883333333333333)],[np.float64(-0.02)],[1],[0],[0],[1.7366749999928288],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
35,0,35,[np.float64(0.35833333333333334)],[np.float64(0.35833333333333334)],[1],[0],[0],[1.8527080000203568],['target'],35,0,35,0,59.10102500001085,,5,59.09434929199051,59.10102500001085,59.10102500001085,0.013174166000680998,60.947123457997805,[np.float64(0.35833333333333334)],[np.float64(0.35833333333333334)],[1],[0],[0],[1.8527080000203568],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
36,0,36,[np.float64(0.051666666666666666)],[np.float64(-0.4866666666666667)],[1],[0],[0],[2.7947620829800144],['target'],36,0,36,0,60.97718287500902,,10,60.96851429200615,60.97718287500902,60.97718287500902,0.021228124998742715,63.76332095800899,[np.float64(0.051666666666666666)],[np.float64(-0.4866666666666667)],[1],[0],[0],[2.7947620829800144],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
37,0,37,[np.float64(0.03333333333333333)],[np.float64(-0.015)],[1],[0],[0],[1.7295194579928648],['target'],37,0,37,0,63.79119325001375,,10,63.783116917009465,63.79119325001375,63.79119325001375,0.019633792020613328,65.51268220800557,[np.float64(0.03333333333333333)],[np.float64(-0.015)],[1],[0],[0],[1.7295194579928648],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
38,0,38,[np.float64(0.21833333333333332)],[np.float64(0.4866666666666667)],[1],[0],[0],[2.3893222920014523],['target'],38,0,38,0,65.53053675001138,,5,65.52375049999682,65.53053675001138,65.53053675001138,0.010896708001382649,67.91313762500067,[np.float64(0.21833333333333332)],[np.float64(0.4866666666666667)],[1],[0],[0],[2.3893222920014523],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
39,0,39,[np.float64(-0.4166666666666667)],[np.float64(-0.09)],[1],[0],[0],[1.4025199169991538],['target'],39,0,39,0,67.93309433301329,,5,67.9263207920012,67.93309433301329,67.93309433301329,0.013013417017646134,69.32890862500062,[np.float64(-0.4166666666666667)],[np.float64(-0.09)],[1],[0],[0],[1.4025199169991538],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
40,0,40,[np.float64(0.13333333333333333)],[np.float64(-0.40166666666666667)],[1],[0],[0],[3.222999332996551],['target'],40,0,40,0,69.34782658299082,,5,69.34111833301722,69.34782658299082,69.34782658299082,0.012026290991343558,72.5641791250091,[np.float64(0.13333333333333333)],[np.float64(-0.40166666666666667)],[1],[0],[0],[3.222999332996551],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
41,0,41,[np.float64(0.16833333333333333)],[np.float64(0.44333333333333336)],[1],[0],[0],[2.1540214580018073],['target'],41,0,41,0,72.58343412500108,,5,72.57659158299793,72.58343412500108,72.58343412500108,0.012248625018401071,74.73068116701324,[np.float64(0.16833333333333333)],[np.float64(0.44333333333333336)],[1],[0],[0],[2.1540214580018073],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
42,0,42,[np.float64(0.455)],[np.float64(-0.2783333333333333)],[1],[0],[0],[2.101353249978274],['target'],42,0,42,0,74.75066133300425,,5,74.74391991700395,74.75066133300425,74.75066133300425,0.013060792000032961,76.84533529198961,[np.float64(0.455)],[np.float64(-0.2783333333333333)],[1],[0],[0],[2.101353249978274],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
43,0,43,[np.float64(-0.08166666666666667)],[np.float64(0.485)],[1],[0],[0],[1.5552429159870371],['target'],43,0,43,0,76.86434649999137,,5,76.85762179200538,76.86434649999137,76.86434649999137,0.012115459016058594,78.41291437501786,[np.float64(-0.08166666666666667)],[np.float64(0.485)],[1],[0],[0],[1.5552429159870371],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
44,0,44,[np.float64(-0.32166666666666666)],[np.float64(0.17666666666666667)],[1],[0],[0],[1.706028457992943],['target'],44,0,44,0,78.43068333299016,,5,78.4242019999947,78.43068333299016,78.43068333299016,0.01114770901040174,80.13028854201548,[np.float64(-0.32166666666666666)],[np.float64(0.17666666666666667)],[1],[0],[0],[1.706028457992943],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
45,0,45,[np.float64(0.36833333333333335)],[np.float64(-0.20333333333333334)],[1],[0],[0],[1.9855929579935037],['target'],45,0,45,0,80.15010724999593,,5,80.14322212501429,80.15010724999593,80.15010724999593,0.012779208016581833,82.12887437499012,[np.float64(0.36833333333333335)],[np.float64(-0.20333333333333334)],[1],[0],[0],[1.9855929579935037],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
46,0,46,[np.float64(-0.23833333333333334)],[np.float64(-0.12666666666666668)],[1],[0],[0],[1.3538228340039495],['target'],46,0,46,0,82.14803924999433,,5,82.14119979200768,82.14803924999433,82.14803924999433,0.012141750019509345,83.49508758299635,[np.float64(-0.23833333333333334)],[np.float64(-0.12666666666666668)],[1],[0],[0],[1.3538228340039495],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
47,0,47,[np.float64(-0.2783333333333333)],[np.float64(0.435)],[1],[0],[0],[1.8629606670001522],['target'],47,0,47,0,83.5247773329902,,10,83.51635666700895,83.5247773329902,83.5247773329902,0.02109170801122673,85.37937141701696,[np.float64(-0.2783333333333333)],[np.float64(0.435)],[1],[0],[0],[1.8629606670001522],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
48,0,48,[np.float64(0.3616666666666667)],[np.float64(-0.085)],[1],[0],[0],[2.632147916010581],['target'],48,0,48,0,85.40497075000894,,10,85.39768229200854,85.40497075000894,85.40497075000894,0.01814637499046512,88.02988112499588,[np.float64(0.3616666666666667)],[np.float64(-0.085)],[1],[0],[0],[2.632147916010581],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
49,0,49,[np.float64(0.07)],[np.float64(0.48)],[1],[0],[0],[2.247073000005912],['target'],49,0,49,0,88.05662787499023,,10,88.04922312501003,88.05662787499023,88.05662787499023,0.019180665985913947,90.29633870799444,[np.float64(0.07)],[np.float64(0.48)],[1],[0],[0],[2.247073000005912],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
50,0,50,[np.float64(0.225)],[np.float64(-0.33166666666666667)],[1],[0],[0],[1.772166541981278],['target'],50,0,50,0,90.31293620800716,,5,90.30673220800236,90.31293620800716,90.31293620800716,0.010239082999760285,92.07896479201736,[np.float64(0.225)],[np.float64(-0.33166666666666667)],[1],[0],[0],[1.772166541981278],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
51,0,51,[np.float64(0.19833333333333333)],[np.float64(-0.24)],[1],[0],[0],[1.2400548750010785],['target'],51,0,51,0,92.0979143329896,,5,92.09124100001645,92.0979143329896,92.0979143329896,0.012106708018109202,93.33136270800605,[np.float64(0.19833333333333333)],[np.float64(-0.24)],[1],[0],[0],[1.2400548750010785],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
52,0,52,[np.float64(0.30333333333333334)],[np.float64(0.21)],[1],[0],[0],[1.3507729159900919],['target'],52,0,52,0,93.35170937501243,,5,93.34470950000104,93.35170937501243,93.35170937501243,0.013178208988392726,94.69555100001162,[np.float64(0.30333333333333334)],[np.float64(0.21)],[1],[0],[0],[1.3507729159900919],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
53,0,53,[np.float64(-0.41833333333333333)],[np.float64(0.4866666666666667)],[1],[0],[0],[2.2212873329990543],[None],53,0,53,0,94.71417041699169,,5,94.70746083301492,94.71417041699169,94.71417041699169,0.01174587500281632,96.9288183329918,[np.float64(-0.41833333333333333)],[np.float64(0.4866666666666667)],[1],[0],[0],[2.2212873329990543],[None],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
54,0,54,[np.float64(-0.24833333333333332)],[np.float64(0.043333333333333335)],[1],[0],[0],[1.3385372499760706],['target'],54,0,54,0,96.94734941699426,,5,96.94069312501233,96.94734941699426,96.94734941699426,0.011706749995937571,98.27930200000992,[np.float64(-0.24833333333333332)],[np.float64(0.043333333333333335)],[1],[0],[0],[1.3385372499760706],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
55,0,55,[np.float64(-0.315)],[np.float64(0.41)],[1],[0],[0],[1.5201409170113038],['target'],55,0,55,0,98.29837429200415,,5,98.29163745799451,98.29837429200415,98.29837429200415,0.0121731249964796,99.81182416700176,[np.float64(-0.315)],[np.float64(0.41)],[1],[0],[0],[1.5201409170113038],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
56,0,56,[np.float64(0.03333333333333333)],[np.float64(-0.021666666666666667)],[1],[0],[0],[2.0058103750052396],['target'],56,0,56,0,99.83001562498976,,5,99.8234315419977,99.83001562498976,99.83001562498976,0.01147220900747925,101.82931262499187,[np.float64(0.03333333333333333)],[np.float64(-0.021666666666666667)],[1],[0],[0],[2.0058103750052396],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
57,0,57,[np.float64(-0.18166666666666667)],[np.float64(-0.15166666666666667)],[1],[0],[0],[1.779459165991284],['target'],57,0,57,0,101.85848787499708,,10,101.84969679199276,101.85848787499708,101.85848787499708,0.020194832992274314,103.62919941701693,[np.float64(-0.18166666666666667)],[np.float64(-0.15166666666666667)],[1],[0],[0],[1.779459165991284],['target'],1,001,2025-09-28_16h38.17.062,Visual Search Experiment,,2025.1.1,None,2025-09-28 16h38.24.032610 +0530,
