pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line_1.started,line_2.started,line_3.started,line_4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
-50,x,36,0,9,x,1,0.2721088749822229,None,9,0,36,0,,,,,84.57840616698377,,84.5690572920139,84.57840616698377,85.56672070798231,85.56672070798231,85.56672070798231,85.56672070798231,85.57076962501742,86.566800666973,86.566800666973,86.85187362501165,x,1,0.2721088749822229,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
150,v,37,1,9,v,1,0.25561479094903916,None,9,1,37,1,,,,,86.86145154200494,,86.85246812499827,86.86145154200494,87.8502042919863,87.8502042919863,87.8502042919863,87.8502042919863,87.85499995801365,88.85013845801586,88.85013845801586,89.11853220796911,v,1,0.25561479094903916,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
50,c,38,2,9,c,1,0.21602004097076133,None,9,2,38,2,,,,,89.12785112496931,,89.11909504199866,89.12785112496931,90.11689120798837,90.11689120798837,90.11689120798837,90.11689120798837,90.12191250000615,91.11679987498792,91.11679987498792,91.33530912501737,c,1,0.21602004097076133,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
-150,z,39,3,9,z,1,0.32942587503930554,None,9,3,39,3,,,,,91.34496583300643,,91.33597700000973,91.34496583300643,92.33353229198838,92.33353229198838,92.33353229198838,92.33353229198838,92.33870566700352,93.33339316700585,93.33339316700585,93.66847391700139,z,1,0.32942587503930554,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
-50,x,40,0,10,x,1,0.2800177079625428,None,10,0,40,0,,,,,93.67785624996759,,93.66908454202348,93.67785624996759,94.66687958297553,94.66687958297553,94.66687958297553,94.66687958297553,94.67209058301523,95.66678820800735,95.66678820800735,95.95165800000541,x,1,0.2800177079625428,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
150,v,41,1,10,v,1,0.242385123972781,None,10,1,41,1,,,,,95.96091504197102,,95.95217879198026,95.96091504197102,96.95013983297395,96.95013983297395,96.95013983297395,96.95013983297395,96.9544133329764,97.95005350001156,97.95005350001156,98.20169162499951,v,1,0.242385123972781,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
50,c,42,2,10,c,1,0.303585416986607,None,10,2,42,2,,,,,98.21096862497507,,98.20225316699361,98.21096862497507,99.20019016700098,99.20019016700098,99.20019016700098,99.20019016700098,99.20525004196679,100.20008141698781,100.20008141698781,100.50594095798442,c,1,0.303585416986607,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
-150,z,43,3,10,z,1,0.3861887080129236,None,10,3,43,3,,,,,100.51602220797213,,100.50643187499372,100.51602220797213,101.5053205419681,101.5053205419681,101.5053205419681,101.5053205419681,101.5053205419681,102.50615320797078,102.50615320797078,102.90212308301125,z,1,0.3861887080129236,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
-50,x,44,0,11,x,1,0.2704236240242608,None,11,0,44,0,,,,,102.9118421250023,,102.90280704200268,102.9118421250023,103.90014758298639,103.90014758298639,103.90014758298639,103.90014758298639,103.90532404201804,104.90006937499857,104.90006937499857,105.17326729197521,x,1,0.2704236240242608,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
150,v,45,1,11,v,1,0.34383566601900384,None,11,1,45,1,,,,,105.18276150000747,,105.17378837498836,105.18276150000747,106.17250133299967,106.17250133299967,106.17250133299967,106.17250133299967,106.17250133299967,107.17263558297418,107.17263558297418,107.51839462498901,v,1,0.34383566601900384,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
50,c,46,2,11,c,1,0.3814983739866875,None,11,2,46,2,,,,,107.52808395802276,,107.51908004202414,107.52808395802276,108.51674849999836,108.51674849999836,108.51674849999836,108.51674849999836,108.52117083297344,109.51688449998619,109.51688449998619,109.90170333301648,c,1,0.3814983739866875,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
-150,z,47,3,11,z,1,0.3754769170191139,None,11,3,47,3,,,,,109.91125062498031,,109.90229133301182,109.91125062498031,110.90004758298164,110.90004758298164,110.90004758298164,110.90004758298164,110.9046212079702,111.90013629198074,111.90013629198074,112.28511887497734,z,1,0.3754769170191139,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
-50,x,48,0,12,x,1,0.22087391599779949,None,12,0,48,0,,,,,112.29479962500045,,112.28582262498094,112.29479962500045,113.2834036250133,113.2834036250133,113.2834036250133,113.2834036250133,113.28837270801887,114.28346679196693,114.28346679196693,114.50584933301434,x,1,0.22087391599779949,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
150,v,49,1,12,v,1,0.23689620796358213,None,12,1,49,1,,,,,114.5159534579725,,114.50634870800423,114.5159534579725,115.5057164580212,115.5057164580212,115.5057164580212,115.5057164580212,115.5057164580212,116.50627441698452,116.50627441698452,116.7514866249985,v,1,0.23689620796358213,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
50,c,50,2,12,c,1,0.25424529099836946,None,12,2,50,2,,,,,116.76105324999662,,116.75206770800287,116.76105324999662,117.75002962502185,117.75002962502185,117.75002962502185,117.75002962502185,117.75460691697663,118.74998466699617,118.74998466699617,119.00704554200638,c,1,0.25424529099836946,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
-150,z,51,3,12,z,1,0.385097750055138,None,12,3,51,3,,,,,119.0164165829774,,119.00756283302326,119.0164165829774,120.00479924998945,120.00479924998945,120.00479924998945,120.00479924998945,120.00479924998945,121.00004625000292,121.00004625000292,121.38942054199288,z,1,0.385097750055138,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
-50,x,52,0,13,x,1,0.3890174999833107,None,13,0,52,0,,,,,121.41028762498172,,121.389956332976,121.41028762498172,122.38947029202245,122.38947029202245,122.38947029202245,122.38947029202245,122.40402812499087,123.3891367079923,123.3891367079923,123.78503108298173,x,1,0.3890174999833107,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
150,v,53,1,13,v,1,0.3284639159683138,None,13,1,53,1,,,,,123.7930195829831,,123.78555466700345,123.7930195829831,124.78335841698572,124.78335841698572,124.78335841698572,124.78335841698572,124.78862908302108,125.78355008299695,125.78355008299695,126.11824308300857,v,1,0.3284639159683138,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
50,c,54,2,13,c,1,0.3152380830142647,None,13,2,54,2,,,,,126.12663395801792,,126.11881620797794,126.12663395801792,127.11677525000414,127.11677525000414,127.11677525000414,127.11677525000414,127.12130283302395,128.1168302919832,128.1168302919832,128.43531604198506,c,1,0.3152380830142647,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
-150,z,55,3,13,z,1,0.35059683298459277,None,13,3,55,3,,,,,128.44403445802163,,128.43599387496943,128.44403445802163,129.43328112497693,129.43328112497693,129.43328112497693,129.43328112497693,129.43766337499255,130.4333424170036,130.4333424170036,130.7890320000006,z,1,0.35059683298459277,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
-50,x,56,0,14,x,1,0.2838292500237003,None,14,0,56,0,,,,,130.7995616249973,,130.78957941697445,130.7995616249973,131.78849337500287,131.78849337500287,131.78849337500287,131.78849337500287,131.78849337500287,132.78906654199818,132.78906654199818,133.08531391702127,x,1,0.2838292500237003,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
150,v,57,1,14,v,1,0.4066289160400629,None,14,1,57,1,,,,,133.0940619999892,,133.08596358296927,133.0940619999892,134.08340583299287,134.08340583299287,134.08340583299287,134.08340583299287,134.08858391700778,135.0832438750076,135.0832438750076,135.50186816701898,v,1,0.4066289160400629,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
50,c,58,2,14,c,1,0.2237666249857284,None,14,2,58,2,,,,,135.5104891670053,,135.5024740829831,135.5104891670053,136.49997720797546,136.49997720797546,136.49997720797546,136.49997720797546,136.50503195798956,137.50002649996895,137.50002649996895,137.73483029199997,c,1,0.2237666249857284,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
-150,z,59,3,14,z,1,0.29140275000827387,None,14,3,59,3,,,,,137.74354950000998,,137.7354188329773,137.74354950000998,138.7332799169817,138.7332799169817,138.7332799169817,138.7332799169817,138.7378575420007,139.7334093329846,139.7334093329846,140.03509162500268,z,1,0.29140275000827387,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
-50,x,60,0,15,v,0,0.3472709999768995,None,15,0,60,0,,,,,140.04367179202382,,140.03567270800704,140.04367179202382,141.033340999973,141.033340999973,141.033340999973,141.033340999973,141.0379850419704,142.03354212502018,142.03354212502018,142.3849162919796,v,0,0.3472709999768995,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
150,v,61,1,15,v,1,0.340155916986987,None,15,1,61,1,,,,,142.394107332977,,142.38546320801834,142.394107332977,143.38358199998038,143.38358199998038,143.38358199998038,143.38358199998038,143.39010316698113,144.38348229200346,144.38348229200346,144.73499383300077,v,1,0.340155916986987,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
50,c,62,2,15,c,1,0.31622358300955966,None,15,2,62,2,,,,,144.74469670798862,,144.73570745799225,144.74469670798862,145.7335691669723,145.7335691669723,145.7335691669723,145.7335691669723,145.73915879201377,146.7333727920195,146.7333727920195,147.05157299997518,c,1,0.31622358300955966,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
-150,z,63,3,15,z,1,0.27860750001855195,None,15,3,63,3,,,,,147.06100733298808,,147.05216224998003,147.06100733298808,148.05001154198544,148.05001154198544,148.05001154198544,148.05001154198544,148.05454370798543,149.04989408300025,149.04989408300025,149.3351217500167,z,1,0.27860750001855195,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
-50,x,64,0,16,x,1,0.2803843329893425,None,16,0,64,0,,,,,149.34454708301928,,149.33575720799854,149.34454708301928,150.33336774999043,150.33336774999043,150.33336774999043,150.33336774999043,150.3385192080168,151.3332272080006,151.3332272080006,151.61816058302065,x,1,0.2803843329893425,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
150,v,65,1,16,v,1,0.2506356660160236,None,16,1,65,1,,,,,151.62714595801663,,151.61873633298092,151.62714595801663,152.6166332080029,152.6166332080029,152.6166332080029,152.6166332080029,152.6220177920186,153.61675258300966,153.61675258300966,153.8734408330056,v,1,0.2506356660160236,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
50,c,66,2,16,c,1,0.2749747919733636,None,16,2,66,2,,,,,153.88280866696732,,153.8739887920092,153.88280866696732,154.8721070419997,154.8721070419997,154.8721070419997,154.8721070419997,154.8721070419997,155.8724231669912,155.8724231669912,156.15149091702187,c,1,0.2749747919733636,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
-150,z,67,3,16,z,1,0.2693384999874979,None,16,3,67,3,,,,,156.1605279169744,,156.1520545000094,156.1605279169744,157.14999679202447,157.14999679202447,157.14999679202447,157.14999679202447,157.1540342500084,158.15005816699704,158.15005816699704,158.42265395796858,z,1,0.2693384999874979,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
-50,x,68,0,17,x,1,0.2655102499993518,None,17,0,68,0,,,,,158.4325465419679,,158.4231677079806,158.4325465419679,159.42166441702284,159.42166441702284,159.42166441702284,159.42166441702284,159.42166441702284,160.42178112501279,160.42178112501279,160.68980945798103,x,1,0.2655102499993518,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
150,v,69,1,17,v,1,0.3383672080235556,None,17,1,69,1,,,,,160.6992345000035,,160.69032854196848,160.6992345000035,161.69102595798904,161.69102595798904,161.69102595798904,161.69102595798904,161.69102595798904,162.6888949580025,162.6888949580025,163.0350658330135,v,1,0.3383672080235556,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
50,c,70,2,17,c,1,0.24674262496409938,None,17,2,70,2,,,,,163.04476050002268,,163.03592062497046,163.04476050002268,164.0333168329671,164.0333168329671,164.0333168329671,164.0333168329671,164.03874095797073,165.03339424997102,165.03339424997102,165.28478445799556,c,1,0.24674262496409938,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
-150,z,71,3,17,z,1,0.2715327499900013,None,17,3,71,3,,,,,165.29391537501942,,165.28537933301413,165.29391537501942,166.28340062499046,166.28340062499046,166.28340062499046,166.28340062499046,166.28810374997556,167.2835025829845,167.2835025829845,167.56834495801013,z,1,0.2715327499900013,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
-50,x,72,0,18,x,1,0.30571337399305776,None,18,0,72,0,,,,,167.57743100001244,,167.56891158298822,167.57743100001244,168.56671762501355,168.56671762501355,168.56671762501355,168.56671762501355,168.57188420800958,169.5665274580242,169.5665274580242,169.88546708301874,x,1,0.30571337399305776,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
150,v,73,1,18,v,1,0.5514020830160007,None,18,1,73,1,,,,,169.89483287499752,,169.88614399998914,169.89483287499752,170.8833941249759,170.8833941249759,170.8833941249759,170.8833941249759,170.88864949997514,171.88352912501432,171.88352912501432,172.43924591701943,v,1,0.5514020830160007,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
50,c,74,2,18,c,1,0.38819870800944045,None,18,2,74,2,,,,,172.449085249973,,172.4397745829774,172.449085249973,173.43910104199313,173.43910104199313,173.43910104199313,173.43910104199313,173.43910104199313,174.4389402079978,174.4389402079978,174.8349249169696,c,1,0.38819870800944045,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
-150,z,75,3,18,z,1,0.33564449998084456,None,18,3,75,3,,,,,174.84435758297332,,174.83555329201045,174.84435758297332,175.8334310830105,175.8334310830105,175.8334310830105,175.8334310830105,175.83865804201923,176.83329137502005,176.83329137502005,177.17271983297542,z,1,0.33564449998084456,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
-50,x,76,0,19,x,1,0.45243991701863706,None,19,0,76,0,,,,,177.1826050420059,,177.17323570797453,177.1826050420059,178.17221612500725,178.17221612500725,178.17221612500725,178.17221612500725,178.17221612500725,179.1724800830125,179.1724800830125,179.63496583298547,x,1,0.45243991701863706,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
150,v,77,1,19,v,1,0.3525418330100365,None,19,1,77,1,,,,,179.64473479200387,,179.63553550001234,179.64473479200387,180.63331716699759,180.63331716699759,180.63331716699759,180.63331716699759,180.6382273749914,181.63334437500453,181.63334437500453,181.98993362498004,v,1,0.3525418330100365,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
50,c,78,2,19,c,1,0.287538125005085,None,19,2,78,2,,,,,181.99970795802074,,181.99044299998786,181.99970795802074,182.98804212501273,182.98804212501273,182.98804212501273,182.98804212501273,182.98804212501273,183.9883062079898,183.9883062079898,184.28478287498,c,1,0.287538125005085,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
-150,z,79,3,19,z,1,0.3765332080074586,None,19,3,79,3,,,,,184.29479095799616,,184.28537358297035,184.29479095799616,185.2833371249726,185.2833371249726,185.2833371249726,185.2833371249726,185.28855666698655,186.28324162500212,186.28324162500212,186.66873016697355,z,1,0.3765332080074586,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
-50,x,80,0,20,x,1,0.32162829098524526,None,20,0,80,0,,,,,186.67913787497673,,186.66967708297307,186.67913787497673,187.66655266698217,187.66655266698217,187.66655266698217,187.66655266698217,187.6706062919693,188.66664137499174,188.66664137499174,189.00200837501325,x,1,0.32162829098524526,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
150,v,81,1,20,v,1,0.26758062397129834,None,20,1,81,1,,,,,189.01204820798011,,189.00266870798077,189.01204820798011,189.9999492079951,189.9999492079951,189.9999492079951,189.9999492079951,190.00452045799466,191.00001924997196,191.00001924997196,191.27214070799528,v,1,0.26758062397129834,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
50,c,82,2,20,c,1,0.29104833299061283,None,20,2,82,2,,,,,191.2823094999767,,191.27265916700708,191.2823094999767,192.27174095797818,192.27174095797818,192.27174095797818,192.27174095797818,192.27174095797818,193.26648033299716,193.26648033299716,193.5682720830082,c,1,0.29104833299061283,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
-150,z,83,3,20,z,1,0.4408467080211267,None,20,3,83,3,,,,,193.577725708019,,193.5688422920066,193.577725708019,194.56644220801536,194.56644220801536,194.56644220801536,194.56644220801536,194.57098874996882,195.56661112501752,195.56661112501752,196.01853162498446,z,1,0.4408467080211267,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
-50,x,84,0,21,x,1,0.3039964579511434,None,21,0,84,0,,,,,196.0293882919941,,196.01918891700916,196.0293882919941,197.01661333302036,197.01661333302036,197.01661333302036,197.01661333302036,197.0218340419815,198.0165099169826,198.0165099169826,198.32320583297405,x,1,0.3039964579511434,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
150,v,85,1,21,v,1,0.28078895795624703,None,21,1,85,1,,,,,198.33252624998568,,198.3236990830046,198.33252624998568,199.32258079200983,199.32258079200983,199.32258079200983,199.32258079200983,199.32258079200983,200.32268924999516,200.32268924999516,200.60646304197144,v,1,0.28078895795624703,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
50,c,86,2,21,c,1,0.25884345796657726,None,21,2,86,2,,,,,200.61593266698765,,200.60696441697655,200.61593266698765,201.60451816697605,201.60451816697605,201.60451816697605,201.60451816697605,201.60451816697605,202.60552570800064,202.60552570800064,202.86832620797213,c,1,0.25884345796657726,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
-150,z,87,3,21,z,1,0.35573087399825454,None,21,3,87,3,,,,,202.877910042007,,202.8689307079767,202.877910042007,203.8664807919995,203.8664807919995,203.8664807919995,203.8664807919995,203.87057774997083,204.86657970800297,204.86657970800297,205.23541008296888,z,1,0.35573087399825454,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
-50,x,88,0,22,x,1,0.2831650419975631,None,22,0,88,0,,,,,205.24563395802397,,205.2360819170135,205.24563395802397,206.2333111250191,206.2333111250191,206.2333111250191,206.2333111250191,206.2378909169929,207.23311508301413,207.23311508301413,207.5182693329989,x,1,0.2831650419975631,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
150,v,89,1,22,v,1,0.27888745797099546,None,22,1,89,1,,,,,207.5280242919689,,207.5188444579835,207.5280242919689,208.51665258296998,208.51665258296998,208.51665258296998,208.51665258296998,208.52245812502224,209.5164521249826,209.5164521249826,209.8019880829961,v,1,0.27888745797099546,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
50,c,90,2,22,c,1,0.2711478329729289,None,22,2,90,2,,,,,209.81176083302125,,209.80253283301136,209.81176083302125,210.8000272079953,210.8000272079953,210.8000272079953,210.8000272079953,210.80489629198564,211.79996199999005,211.79996199999005,212.08496912498958,c,1,0.2711478329729289,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
-150,z,91,3,22,z,1,0.2969333329820074,None,22,3,91,3,,,,,212.09480041702045,,212.08565929200267,212.09480041702045,213.08315112499986,213.08315112499986,213.08315112499986,213.08315112499986,213.0873704580008,214.08324966701912,214.08324966701912,214.38525866699638,z,1,0.2969333329820074,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
-50,x,92,0,23,x,1,0.414013082976453,None,23,0,92,0,,,,,214.3951554580126,,214.38604845799273,214.3951554580126,215.38328812498366,215.38328812498366,215.38328812498366,215.38328812498366,215.38849416701123,216.38315587502439,216.38315587502439,216.801510624995,x,1,0.414013082976453,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
150,v,93,1,23,v,1,0.24832270800834522,None,23,1,93,1,,,,,216.81116345798364,,216.80207279202295,216.81116345798364,217.79990216699662,217.79990216699662,217.79990216699662,217.79990216699662,217.80452583299484,218.79983179201372,218.79983179201372,219.05196766700828,v,1,0.24832270800834522,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
50,c,94,2,23,c,1,0.23421658301958814,None,23,2,94,2,,,,,219.06192712497432,,219.05263195798034,219.06192712497432,220.0499725419795,220.0499725419795,220.0499725419795,220.0499725419795,220.05495529196924,221.04984616697766,221.04984616697766,221.28974679199746,c,1,0.23421658301958814,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
-150,z,95,3,23,z,1,0.26622045796830207,None,23,3,95,3,,,,,221.29921983298846,,221.29031000001123,221.29921983298846,222.28933670796687,222.28933670796687,222.28933670796687,222.28933670796687,222.28933670796687,223.28875299997162,223.28875299997162,223.5662964580115,z,1,0.26622045796830207,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
-50,x,96,0,24,x,1,0.2683136250125244,None,24,0,96,0,,,,,223.570744208002,,223.5667682919884,223.570744208002,224.5557327499846,224.5557327499846,224.5557327499846,224.5557327499846,224.56649100000504,225.55564099998446,225.55564099998446,225.83527258300455,x,1,0.2683136250125244,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
150,v,97,1,24,v,1,0.3524805419729091,None,24,1,97,1,,,,,225.8448719169828,,225.83581554197008,225.8448719169828,226.8331746669719,226.8331746669719,226.8331746669719,226.8331746669719,226.83797391701955,227.83329137502005,227.83329137502005,228.19026125001255,v,1,0.3524805419729091,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
50,c,98,2,24,c,1,0.26815804198849946,None,24,2,98,2,,,,,228.20254879200365,,228.19080824998673,228.20254879200365,229.1903745830059,229.1903745830059,229.1903745830059,229.1903745830059,229.19979812501697,230.18868979200488,230.18868979200488,230.46811916702427,c,1,0.26815804198849946,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
-150,z,99,3,24,z,1,0.3491067500435747,None,24,3,99,3,,,,,230.47788741701515,,230.46868666697992,230.47788741701515,231.46650262497133,231.46650262497133,231.46650262497133,231.46650262497133,231.471051874978,232.46663287497358,232.46663287497358,232.81864758301526,z,1,0.3491067500435747,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
-50,x,100,0,25,x,1,0.32420608296524733,None,25,0,100,0,,,,,232.8283442920074,,232.8192701669759,232.8283442920074,233.81673895800486,233.81673895800486,233.81673895800486,233.81673895800486,233.8229645420215,234.8165452919784,234.8165452919784,235.15207537502283,x,1,0.32420608296524733,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
150,v,101,1,25,v,1,0.2728006670367904,None,25,1,101,1,,,,,235.16236999997636,,235.15293462498812,235.16236999997636,236.14984270802233,236.14984270802233,236.14984270802233,236.14984270802233,236.1546204580227,237.14987462497083,237.14987462497083,237.43550495797535,v,1,0.2728006670367904,None,,,,,5,001,2025-10-01_14h25.33.829, Motor Sequence Learning,,2025.1.1,None,2025-10-01 14h25.45.506259 +0530,
