reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
11.0,30.0,7.0,49,9,4,l,1.5299955410009716,None,4,9,49,0,149.81298750001588,,149.80522854201263,149.81298750001588,150.79747762501938,150.79747762501938,150.80994875001488,152.33194520900724,l,1.5299955410009716,None,2,001,2025-10-30_09h38.50.877,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h39.01.081756 +0530,
27.0,50.0,21.0,50,0,5,l,1.581052166002337,None,5,0,50,2,152.34623370901681,,152.33818291701027,152.34623370901681,153.3312957920134,153.3312957920134,153.3431231249997,154.91525604200433,l,1.581052166002337,None,2,001,2025-10-30_09h38.50.877,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h39.01.081756 +0530,
49.0,60.0,89.0,51,1,5,t,1.6575534159783274,None,5,1,51,4,154.93002975001582,,154.92216775001725,154.93002975001582,155.91485762500088,155.91485762500088,155.9265062920167,157.57792300000438,t,1.6575534159783274,None,2,001,2025-10-30_09h38.50.877,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h39.01.081756 +0530,
11.0,30.0,7.0,52,2,5,l,1.0167676660057623,None,5,2,52,0,157.592210584,,157.5857452500204,157.592210584,158.57643820901285,158.57643820901285,158.57992512499914,159.5950322500139,l,1.0167676660057623,None,2,001,2025-10-30_09h38.50.877,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h39.01.081756 +0530,
40.0,55.0,62.0,53,3,5,t,2.1499300410214346,None,5,3,53,3,159.60841133401846,,159.6013666250219,159.60841133401846,160.59327062501688,160.59327062501688,160.59772770901327,162.7450852089969,t,2.1499300410214346,None,2,001,2025-10-30_09h38.50.877,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h39.01.081756 +0530,
78.0,80.0,162.0,54,4,5,t,1.851822708005784,None,5,4,54,6,162.75935687500169,,162.7520636249974,162.75935687500169,163.74324195901863,163.74324195901863,163.74801237499923,165.59924070900888,t,1.851822708005784,None,2,001,2025-10-30_09h38.50.877,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h39.01.081756 +0530,
90.0,101.0,190.0,55,5,5,t,4.379951124981744,None,5,5,55,7,165.61327766699833,,165.6058737920248,165.61327766699833,166.59818354202434,166.59818354202434,166.6098431670107,170.98219729200355,t,4.379951124981744,None,2,001,2025-10-30_09h38.50.877,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h39.01.081756 +0530,
15.0,35.0,13.0,56,6,5,l,1.109504708001623,None,5,6,56,1,170.9963171670097,,170.98872079202556,170.9963171670097,171.98128358399845,171.98128358399845,171.99313441701815,173.09508820902556,l,1.109504708001623,None,2,001,2025-10-30_09h38.50.877,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h39.01.081756 +0530,
9.0,18.0,12.0,57,7,5,l,1.3333395409863442,None,5,7,57,8,173.1100233340112,,173.1027081250213,173.1100233340112,174.0932309589989,174.0932309589989,174.09715929202503,175.43264737501158,l,1.3333395409863442,None,2,001,2025-10-30_09h38.50.877,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h39.01.081756 +0530,
50.0,69.0,49.0,58,8,5,l,1.3653678330010734,None,5,8,58,9,175.44609416701132,,175.43854600001941,175.44609416701132,176.43117979200906,176.43117979200906,176.44317066701478,177.79823183402186,l,1.3653678330010734,None,2,001,2025-10-30_09h38.50.877,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h39.01.081756 +0530,
67.0,75.0,119.0,59,9,5,l,1.4579278739984147,None,5,9,59,5,177.8127156670089,,177.80487000002177,177.8127156670089,178.798583374999,178.798583374999,178.8099596670072,180.261659959011,l,1.4579278739984147,None,2,001,2025-10-30_09h38.50.877,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h39.01.081756 +0530,
27.0,50.0,21.0,60,0,6,l,5.731321749015478,None,6,0,60,2,180.27592087502126,,180.26842995901825,180.27592087502126,181.2597990000213,181.2597990000213,181.26415945900953,186.99502058399958,l,5.731321749015478,None,2,001,2025-10-30_09h38.50.877,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h39.01.081756 +0530,
90.0,101.0,190.0,61,1,6,t,2.660435291007161,None,6,1,61,7,187.0097455420182,,187.00207879202208,187.0097455420182,187.9932808340236,187.9932808340236,187.99830254202243,190.6616500840173,t,2.660435291007161,None,2,001,2025-10-30_09h38.50.877,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h39.01.081756 +0530,
40.0,55.0,62.0,62,2,6,t,2.1017361659905873,None,6,2,62,3,190.67731141700642,,190.66944054199848,190.67731141700642,191.6598147090117,191.6598147090117,191.66412187501555,193.76532208401477,t,2.1017361659905873,None,2,001,2025-10-30_09h38.50.877,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h39.01.081756 +0530,
15.0,35.0,13.0,63,3,6,l,2.2007677490182687,None,6,3,63,1,193.77990987501107,,193.77173062501242,193.77990987501107,194.7598023750179,194.7598023750179,194.77643783402164,196.9660497920122,l,2.2007677490182687,None,2,001,2025-10-30_09h38.50.877,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h39.01.081756 +0530,
11.0,30.0,7.0,64,4,6,l,3.6490512910240795,None,6,4,64,0,196.97951825000928,,196.97256416702294,196.97951825000928,197.9643375420128,197.9643375420128,197.97662087500794,201.61507462500595,l,3.6490512910240795,None,2,001,2025-10-30_09h38.50.877,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h39.01.081756 +0530,
9.0,18.0,12.0,65,5,6,l,4.4995603330025915,None,6,5,65,8,201.62976083401009,,201.62136237500818,201.62976083401009,202.61483783400035,202.61483783400035,202.62639070901787,207.12788279200322,l,4.4995603330025915,None,2,001,2025-10-30_09h38.50.877,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h39.01.081756 +0530,
67.0,75.0,119.0,66,6,6,l,1.4255959580186754,None,6,6,66,5,207.14148074999684,,207.1347322500078,207.14148074999684,208.1263794999977,208.1263794999977,208.13028091701563,209.56135541701224,l,1.4255959580186754,None,2,001,2025-10-30_09h38.50.877,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h39.01.081756 +0530,
49.0,60.0,89.0,67,7,6,l,3.2637938740081154,None,6,7,67,4,209.57593350001844,,209.56893354200292,209.57593350001844,210.5596854170144,210.5596854170144,210.56337216700194,213.82881183401332,l,3.2637938740081154,None,2,001,2025-10-30_09h38.50.877,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h39.01.081756 +0530,
78.0,80.0,162.0,68,8,6,t,1.600446833006572,None,6,8,68,6,213.84262062501512,,213.83572233401355,213.84262062501512,214.8265198340232,214.8265198340232,214.83035991701763,216.4309344170033,t,1.600446833006572,None,2,001,2025-10-30_09h38.50.877,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h39.01.081756 +0530,
50.0,69.0,49.0,69,9,6,t,10.522259249002673,None,6,9,69,9,216.4457117500133,,216.43765091701061,216.4457117500133,217.43120099999942,217.43120099999942,217.4430144590151,227.96151337501942,t,10.522259249002673,None,2,001,2025-10-30_09h38.50.877,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h39.01.081756 +0530,
90.0,101.0,190.0,70,0,7,t,3.0751173330063466,None,7,0,70,7,227.97468087502057,,227.96812654202222,227.97468087502057,228.95983158401214,228.95983158401214,228.96413916701567,232.04469033400528,t,3.0751173330063466,None,2,001,2025-10-30_09h38.50.877,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h39.01.081756 +0530,
9.0,18.0,12.0,71,1,7,l,2.3217745820002165,None,7,1,71,8,232.05815079199965,,232.05113637499744,232.05815079199965,233.04304095901898,233.04304095901898,233.0469446250063,235.37809445901075,l,2.3217745820002165,None,2,001,2025-10-30_09h38.50.877,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h39.01.081756 +0530,
49.0,60.0,89.0,72,2,7,t,2.0992415829969104,None,7,2,72,4,235.39260700001614,,235.3853963750007,235.39260700001614,236.3765523339971,236.3765523339971,236.3805787920137,238.47827104199678,t,2.0992415829969104,None,2,001,2025-10-30_09h38.50.877,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h39.01.081756 +0530,
11.0,30.0,7.0,73,3,7,l,1.5323860829812475,None,7,3,73,0,238.49257654201938,,238.48520679201465,238.49257654201938,239.4763353750168,239.4763353750168,239.4802336670109,241.01159216702217,l,1.5323860829812475,None,2,001,2025-10-30_09h38.50.877,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h39.01.081756 +0530,
50.0,69.0,49.0,74,4,7,t,3.9357727080059703,None,7,4,74,9,241.02617383401957,,241.0188567500154,241.02617383401957,242.00992262500222,242.00992262500222,242.01372925000032,245.9480702090077,t,3.9357727080059703,None,2,001,2025-10-30_09h38.50.877,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h39.01.081756 +0530,
78.0,80.0,162.0,75,5,7,t,1.6221389579877723,None,7,5,75,6,245.9626316250069,,245.9548855840112,245.9626316250069,246.94965604200843,246.94965604200843,246.95966125000268,248.57811854200554,t,1.6221389579877723,None,2,001,2025-10-30_09h38.50.877,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h39.01.081756 +0530,
15.0,35.0,13.0,76,6,7,l,1.354264249006519,None,7,6,76,1,248.59285924999858,,248.58544366701972,248.59285924999858,249.5764127090224,249.5764127090224,249.58029704200453,250.94489691700437,l,1.354264249006519,None,2,001,2025-10-30_09h38.50.877,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h39.01.081756 +0530,
67.0,75.0,119.0,77,7,7,t,7.0268306660000235,None,7,7,77,5,250.95911525000702,,250.9524151670048,250.95911525000702,251.94314737501554,251.94314737501554,251.94755599999917,258.977901959006,t,7.0268306660000235,None,2,001,2025-10-30_09h38.50.877,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h39.01.081756 +0530,
