reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
49.0,60.0,89.0,16,6,1,t,0.654027249023784,None,1,6,16,4,63.013052166992566,,63.006316041981336,63.013052166992566,63.99745608397643,63.99745608397643,64.00086004199693,64.65268079197267,t,0.654027249023784,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
15.0,35.0,13.0,17,7,1,l,3.9297111659834627,None,1,7,17,1,64.66666216700105,,64.65889812499518,64.66666216700105,65.65323229198111,65.65323229198111,65.66435108397854,69.58661799997208,l,3.9297111659834627,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
27.0,50.0,21.0,18,8,1,l,9.964662332989974,None,1,8,18,2,69.60029008399579,,69.593104708998,69.60029008399579,70.5854479589907,70.5854479589907,70.597571374994,80.55315920899739,l,9.964662332989974,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
78.0,80.0,162.0,19,9,1,t,1.416698290995555,None,1,9,19,6,80.5670937919931,,80.55973616699339,80.5670937919931,81.55393087497214,81.55393087497214,81.56438649998745,82.98244849999901,t,1.416698290995555,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
40.0,55.0,62.0,20,0,2,l,3.3531077489897143,None,2,0,20,3,82.99703916697763,,82.98962354197283,82.99703916697763,83.98104824998882,83.98104824998882,83.98511974999565,87.33675241697347,l,3.3531077489897143,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
90.0,101.0,190.0,21,1,2,t,3.0077723739959765,None,2,1,21,7,87.35117820897722,,87.34437716699904,87.35117820897722,88.33705720899161,88.33705720899161,88.34754062499269,91.34936658397783,t,3.0077723739959765,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
50.0,69.0,49.0,22,2,2,l,5.611051499989117,None,2,2,22,9,91.36427704198286,,91.35654999999679,91.36427704198286,92.34775974997319,92.34775974997319,92.35178958397591,97.9665306249808,l,5.611051499989117,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
11.0,30.0,7.0,23,3,2,l,6.5228111250035,None,2,3,23,0,97.97898299997905,,97.9738165839808,97.97898299997905,98.96421470897621,98.96421470897621,98.9684387499874,105.49955595898791,l,6.5228111250035,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
9.0,18.0,12.0,24,4,2,l,2.901214790996164,None,2,4,24,8,105.51365062498371,,105.50624945899472,105.51365062498371,106.49761420898722,106.49761420898722,106.50194033398293,109.40336945897434,l,2.901214790996164,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
49.0,60.0,89.0,25,5,2,t,1.1727826660207938,None,2,5,25,4,109.41664820897859,,109.4095201669843,109.41664820897859,110.40313183399849,110.40313183399849,110.414086166973,111.58293504198082,t,1.1727826660207938,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
27.0,50.0,21.0,26,6,2,l,1.973751457000617,None,2,6,26,2,111.59610683398205,,111.59096570897964,111.59610683398205,112.5810783749912,112.5810783749912,112.58587195898872,114.56565295899054,l,1.973751457000617,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
78.0,80.0,162.0,27,7,2,t,3.897754541016184,None,2,7,27,6,114.57895808399189,,114.57186724999337,114.57895808399189,115.56408416698105,115.56408416698105,115.5682645419729,119.46587358397665,t,3.897754541016184,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
15.0,35.0,13.0,28,8,2,l,1.8052630409947596,None,2,8,28,1,119.4791775419726,,119.47219320898876,119.4791775419726,120.46435204197769,120.46435204197769,120.46874487499008,122.28272537500015,l,1.8052630409947596,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
67.0,75.0,119.0,29,9,2,t,1.3589559580141213,None,2,9,29,5,122.29654629199649,,122.28947758398135,122.29654629199649,123.28078124998137,123.28078124998137,123.28503433399601,124.64931104198331,t,1.3589559580141213,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
49.0,60.0,89.0,30,0,3,t,2.241055624006549,None,3,0,30,4,124.66358941697399,,124.65631883399328,124.66358941697399,125.6473513339879,125.6473513339879,125.65080433399999,127.89910570898792,t,2.241055624006549,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
67.0,75.0,119.0,31,1,3,l,1.6228812499903142,None,3,1,31,5,127.91423187498003,,127.90714062500047,127.91423187498003,128.8975012919982,128.8975012919982,128.9013096249837,130.5332091669843,l,1.6228812499903142,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
90.0,101.0,190.0,32,2,3,t,0.8417979159858078,None,3,2,32,7,130.5446986249881,,130.53969758399762,130.5446986249881,131.53071108399308,131.53071108399308,131.5348706249788,132.38353641697904,t,0.8417979159858078,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
40.0,55.0,62.0,33,3,3,t,5.121491458005039,None,3,3,33,3,132.39498941699276,,132.39022408399615,132.39498941699276,133.3807628749928,133.3807628749928,133.38428741699317,138.51597262499854,t,5.121491458005039,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
9.0,18.0,12.0,34,4,3,l,2.0996403740136884,None,3,4,34,8,138.52920116699534,,138.52209366697934,138.52920116699534,139.51413733398658,139.51413733398658,139.51801024997258,141.6163025839778,l,2.0996403740136884,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
15.0,35.0,13.0,35,5,3,l,7.052669374010293,None,3,5,35,1,141.6289533339732,,141.62250049997238,141.6289533339732,142.6140389169741,142.6140389169741,142.61743774998467,149.66958170899306,l,7.052669374010293,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
11.0,30.0,7.0,36,6,3,l,2.577416832995368,None,3,6,36,0,149.6848614589835,,149.6775089589937,149.6848614589835,150.66934979197686,150.66934979197686,150.68071687498013,153.2492139999813,l,2.577416832995368,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
27.0,50.0,21.0,37,7,3,l,1.9273757489863783,None,3,7,37,2,153.26415291699232,,153.25598724998417,153.26415291699232,154.24737966698012,154.24737966698012,154.2519584169786,156.18232524997438,l,1.9273757489863783,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
50.0,69.0,49.0,38,8,3,l,7.498284623987274,None,3,8,38,9,156.1963843339763,,156.18904324999312,156.1963843339763,157.18111658398993,157.18111658398993,157.18630508397473,164.68291720899288,l,7.498284623987274,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
78.0,80.0,162.0,39,9,3,t,1.6951536659908015,None,3,9,39,6,164.69655766698997,,164.689453125,164.69655766698997,165.68071520898957,165.68071520898957,165.6849766249943,167.38253183398047,t,1.6951536659908015,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
15.0,35.0,13.0,40,0,4,l,1.6789696660125628,None,4,0,40,1,167.39720462498371,,167.38966279197484,167.39720462498371,168.38085008398048,168.38085008398048,168.3856604169996,170.0664947089972,l,1.6789696660125628,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
78.0,80.0,162.0,41,1,4,t,1.576832082006149,None,4,1,41,6,170.08163970898022,,170.07490279199556,170.08163970898022,171.06402962497668,171.06402962497668,171.0678637919773,172.649324041995,t,1.576832082006149,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
27.0,50.0,21.0,42,2,4,l,1.0914219160040375,None,4,2,42,2,172.66390179199516,,172.65653454198036,172.66390179199516,173.64744608398178,173.64744608398178,173.65132862498285,174.7491583749943,l,1.0914219160040375,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
49.0,60.0,89.0,43,3,4,t,1.6763932080066297,None,4,3,43,4,174.76381804197445,,174.75652691698633,174.76381804197445,175.7473481669731,175.7473481669731,175.75117062497884,177.43324533398845,t,1.6763932080066297,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
67.0,75.0,119.0,44,4,4,l,4.854529374017147,None,4,4,44,5,177.44571091697435,,177.44042220897973,177.44571091697435,178.43086724999011,178.43086724999011,178.43519333397853,183.2993202499929,l,4.854529374017147,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
11.0,30.0,7.0,45,5,4,l,1.366560373979155,None,4,5,45,0,183.31356637499994,,183.306138541986,183.31356637499994,184.2974827089929,184.2974827089929,184.30177870899206,185.67398154200055,l,1.366560373979155,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
90.0,101.0,190.0,46,6,4,t,1.1918551660201047,None,4,6,46,7,185.6836817500007,,185.68011149999802,185.6836817500007,186.66907041697414,186.66907041697414,186.6806734999991,187.86542716698023,t,1.1918551660201047,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
40.0,55.0,62.0,47,7,4,t,1.659005124005489,None,4,7,47,3,187.87802658398869,,187.87149466699339,187.87802658398869,188.86403933397378,188.86403933397378,188.8671514169837,190.532421958982,t,1.659005124005489,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
9.0,18.0,12.0,48,8,4,l,2.0303574569988996,None,4,8,48,8,190.5463189999864,,190.53906620899215,190.5463189999864,191.53059541698894,191.53059541698894,191.53438408399234,193.56626120899455,l,2.0303574569988996,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
50.0,69.0,49.0,49,9,4,t,7.791585999977542,None,4,9,49,9,193.57985374997952,,193.5729998339957,193.57985374997952,194.56432849998237,194.56432849998237,194.56819741698564,202.36568649997935,t,7.791585999977542,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
11.0,30.0,7.0,50,0,5,l,1.6411594990058802,None,5,0,50,0,202.37968054198427,,202.3724487919826,202.37968054198427,203.3642272919824,203.3642272919824,203.3696235419775,205.01582645898452,l,1.6411594990058802,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
27.0,50.0,21.0,51,1,5,l,1.1412467079935595,None,5,1,51,2,205.03142858398496,,205.02422387499246,205.03142858398496,206.0140718339826,206.0140718339826,206.01810620899778,207.16615216698847,l,1.1412467079935595,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
9.0,18.0,12.0,52,2,5,l,0.7690376240061596,None,5,2,52,8,207.17924487497658,,207.173251124972,207.17924487497658,208.16421658397303,208.16421658397303,208.16936204198282,208.93566383398138,l,0.7690376240061596,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
90.0,101.0,190.0,53,3,5,t,0.8289042910037097,None,5,3,53,7,208.95008316697204,,208.94214379199548,208.95008316697204,209.93639024998993,209.93639024998993,209.94754054199439,210.768992583995,t,0.8289042910037097,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
49.0,60.0,89.0,54,4,5,t,1.5921354989986867,None,5,4,54,4,210.78325929198763,,210.77544808399398,210.78325929198763,211.76404779197765,211.76404779197765,211.78074104199186,213.36594783398323,t,1.5921354989986867,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
78.0,80.0,162.0,55,5,5,t,1.4231790830090176,None,5,5,55,6,213.38304083398543,,213.37325312499888,213.38304083398543,214.36398687498877,214.36398687498877,214.380634000001,215.79914716698113,t,1.4231790830090176,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
15.0,35.0,13.0,56,6,5,l,1.1198922490002587,None,5,6,56,1,215.81590866699116,,215.80837812498794,215.81590866699116,216.79724008397898,216.79724008397898,216.81400412498624,217.91893037498812,l,1.1198922490002587,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
40.0,55.0,62.0,57,7,5,l,4.902618958003586,None,5,7,57,3,217.93358787498437,,217.92529229199863,217.93358787498437,218.91855483397376,218.91855483397376,218.93080374997226,223.83236820899765,l,4.902618958003586,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
50.0,69.0,49.0,58,8,5,l,0.9849487909814343,None,5,8,58,9,223.84733449999476,,223.83966170897475,223.84733449999476,224.8306331669737,224.8306331669737,224.83510987498448,225.81962191697676,l,0.9849487909814343,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
67.0,75.0,119.0,59,9,5,l,0.9523062910011504,None,5,9,59,5,225.8340218749945,,225.8263292919728,225.8340218749945,226.818320166989,226.818320166989,226.83055629199953,227.78238174997387,l,0.9523062910011504,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
49.0,60.0,89.0,60,0,6,t,0.4898984569881577,None,6,0,60,4,227.79744433399173,,227.78982399997767,227.79744433399173,228.78071416699095,228.78071416699095,228.78478745897883,229.2824248749821,t,0.4898984569881577,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
9.0,18.0,12.0,61,1,6,l,0.6059654990094714,None,6,1,61,8,229.29840812497423,,229.29073329200037,229.29840812497423,230.28053866699338,230.28053866699338,230.2973567089939,230.89966691698646,l,0.6059654990094714,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
40.0,55.0,62.0,62,2,6,t,0.6844081240124069,None,6,2,62,3,230.91383083397523,,230.90634245899855,230.91383083397523,231.89728054197622,231.89728054197622,231.9016104999755,232.5858832919912,t,0.6844081240124069,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
67.0,75.0,119.0,63,3,6,t,1.1002531239937525,None,6,3,63,5,232.60034837498097,,232.59234791697236,232.60034837498097,233.58515362499747,233.58515362499747,233.5973694169952,234.68654041699483,t,1.1002531239937525,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
15.0,35.0,13.0,64,4,6,l,0.8282524989917874,None,6,4,64,1,234.70022679198883,,234.6927225839754,234.70022679198883,235.68629045897978,235.68629045897978,235.69728679198306,236.51951291697333,l,0.8282524989917874,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
11.0,30.0,7.0,65,5,6,l,1.6798338329826947,None,6,5,65,0,236.5332671669894,,236.52599816699512,236.5332671669894,237.5195300419873,237.5195300419873,237.53069208399393,239.20192966697505,l,1.6798338329826947,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
27.0,50.0,21.0,66,6,6,l,2.450143749010749,None,6,6,66,2,239.21663633399294,,239.2090975419851,239.21663633399294,240.19718466699123,240.19718466699123,240.21405904198764,242.64911887497874,l,2.450143749010749,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
78.0,80.0,162.0,67,7,6,t,0.731004291010322,None,6,7,67,6,242.66302308399463,,242.65561233399785,242.66302308399463,243.64737008398515,243.64737008398515,243.65136679197894,244.3821647919831,t,0.731004291010322,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
90.0,101.0,190.0,68,8,6,t,2.667520624003373,None,6,8,68,7,244.39629799997783,,244.38910274999216,244.39629799997783,245.38064062499325,245.38064062499325,245.3845087089867,248.05332924998947,t,2.667520624003373,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
50.0,69.0,49.0,69,9,6,t,3.8311316659965087,None,6,9,69,9,248.0678655419906,,248.06004729197593,248.0678655419906,249.05255741698784,249.05255741698784,249.06397608399857,252.8861515839817,t,3.8311316659965087,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
27.0,50.0,21.0,70,0,7,l,1.2840980410110205,None,7,0,70,2,252.90051504198345,,252.89278495899634,252.90051504198345,253.88607383400085,253.88607383400085,253.89744095900096,255.18201674998272,l,1.2840980410110205,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
50.0,69.0,49.0,71,1,7,t,2.0347297499829438,None,7,1,71,9,255.19857004197547,,255.18996666697785,255.19857004197547,256.1804657089815,256.1804657089815,256.19734574999893,258.2193986249913,t,2.0347297499829438,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
40.0,55.0,62.0,72,2,7,t,1.0783573319786228,None,7,2,72,3,258.23355749997427,,258.22575745897484,258.23355749997427,259.21971604198916,259.21971604198916,259.2303949169873,260.30194916698383,t,1.0783573319786228,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
15.0,35.0,13.0,73,3,7,l,1.1624386659823358,None,7,3,73,1,260.31685879197903,,260.30853387498064,260.31685879197903,261.3026066669845,261.3026066669845,261.31412908399943,262.4688592089806,l,1.1624386659823358,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
67.0,75.0,119.0,74,4,7,t,1.2062651250162162,None,7,4,74,5,262.4836049589794,,262.4754594589758,262.4836049589794,263.4688399169827,263.4688399169827,263.4806759999774,264.6822570419754,t,1.2062651250162162,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
49.0,60.0,89.0,75,5,7,t,0.9524648739898112,None,7,5,75,4,264.69674333397415,,264.6892132499779,264.69674333397415,265.6804923339805,265.6804923339805,265.6844307089923,266.63437945899204,t,0.9524648739898112,None,3,001,2025-10-30_09h53.26.653,Tutorial 6 | Delay Discounting Task,,2025.1.1,None,2025-10-30 09h53.36.506708 +0530,
