imgfile,img_brightness,thisN,thisTrialN,thisRepN,question,correctAns,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,old_new,CorrectAns,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,thisRow.t,notes,Instructions.started,text.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,EncodingTrial.started,polygon.started,image.started,polygon.stopped,image.stopped,EncodingTrial.stopped,Instructions_2.started,text_4.started,key_resp_4.started,Instructions_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,InterferenceTrial.started,text_2.started,key_resp_2.started,InterferenceTrial.stopped,trials_2.key_resp_2.keys,trials_2.key_resp_2.corr,trials_2.key_resp_2.rt,trials_2.key_resp_2.duration,instructions_3.started,text_5.started,key_resp_5.started,instructions_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,RecognitionTrial.started,image_2.started,key_resp_3.started,RecognitionTrial.stopped,trials_3.key_resp_3.keys,trials_3.key_resp_3.corr,trials_3.key_resp_3.rt,trials_3.key_resp_3.duration,Manipulation_check.started,text_3.started,key_resp_6.started,Manipulation_check.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,Thank_you.started,text_6.started,text_6.stopped,Thank_you.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006432375001168111,0.015807874999154592,0.015807874999154592,3.972773875000712,space,3.750611540999671,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2025-11-17_17h13.28.287,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h14.09.676037 +0530,
images/black3.jpg,bright,0,0,0,,,,,,,,,,,,,0,0,0,2,,,,,,,,,3.9981768329998886,,,,,,,,,3.9852084160011145,3.9981768329998886,4.472813374999532,4.511958499999309,6.482444332999876,6.4619162080016395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2025-11-17_17h13.28.287,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h14.09.676037 +0530,
images/black1.jpg,bright,1,1,0,,,,,,,,,,,,,0,1,1,0,,,,,,,,,6.482444332999876,,,,,,,,,6.478166375000001,6.482444332999876,6.968440832999477,6.978256665999652,8.98743041600028,8.951897625000129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2025-11-17_17h13.28.287,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h14.09.676037 +0530,
images/white2.jpeg,dark,2,2,0,,,,,,,,,,,,,0,2,2,10,,,,,,,,,8.98743041600028,,,,,,,,,8.983644749998348,8.98743041600028,9.469288707998203,9.48431516599885,11.48033041600138,11.462030124999728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2025-11-17_17h13.28.287,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h14.09.676037 +0530,
images/darkblue1.jpg,dark,3,3,0,,,,,,,,,,,,,0,3,3,3,,,,,,,,,11.48033041600138,,,,,,,,,11.476164415998937,11.48033041600138,11.969662540999707,11.976795165999647,14.034079916000337,13.96214775000044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2025-11-17_17h13.28.287,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h14.09.676037 +0530,
images/shallowblue1.jpg,dark,4,4,0,,,,,,,,,,,,,0,4,4,8,,,,,,,,,14.034079916000337,,,,,,,,,14.03094725000119,14.034079916000337,14.470087416000752,14.528035457999067,16.51075737499923,16.4619160000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2025-11-17_17h13.28.287,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h14.09.676037 +0530,
images/red2.jpg,bright,5,5,0,,,,,,,,,,,,,0,5,5,7,,,,,,,,,16.51075737499923,,,,,,,,,16.50702054100111,16.51075737499923,16.969114040999557,17.000518916000146,18.98170695799854,18.962320333001117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2025-11-17_17h13.28.287,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h14.09.676037 +0530,
images/black2.jpg,dark,6,6,0,,,,,,,,,,,,,0,6,6,1,,,,,,,,,18.98170695799854,,,,,,,,,18.977475083000172,18.98170695799854,19.469430749999447,19.478143332999025,21.483220458001597,21.462047832999815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2025-11-17_17h13.28.287,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h14.09.676037 +0530,
images/white1.jpg,bright,7,7,0,,,,,,,,,,,,,0,7,7,9,,,,,,,,,21.483220458001597,,,,,,,,,21.479089832999307,21.483220458001597,21.96955587499906,21.977979750001396,23.98106475000168,23.962097791001725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2025-11-17_17h13.28.287,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h14.09.676037 +0530,
images/yellow1.jpg,bright,8,8,0,,,,,,,,,,,,,0,8,8,11,,,,,,,,,23.98106475000168,,,,,,,,,23.97690183300074,23.98106475000168,24.469754582998576,24.47767274999933,26.484692333000567,26.46217704100127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2025-11-17_17h13.28.287,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h14.09.676037 +0530,
images/red1.jpeg,dark,9,9,0,,,,,,,,,,,,,0,9,9,6,,,,,,,,,26.484692333000567,,,,,,,,,26.480475458,26.484692333000567,26.969387083001493,26.9771499999988,28.985256874999322,28.962043374998757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2025-11-17_17h13.28.287,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h14.09.676037 +0530,
images/green2.jpg,dark,10,10,0,,,,,,,,,,,,,0,10,10,5,,,,,,,,,28.985256874999322,,,,,,,,,28.980524750000768,28.985256874999322,29.469838458000595,29.47675008299848,31.48501733300145,31.46218466600112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2025-11-17_17h13.28.287,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h14.09.676037 +0530,
images/green1.jpg,bright ,11,11,0,,,,,,,,,,,,,0,11,11,4,,,,,,,,,31.48501733300145,,,,,,,,,31.48048133300108,31.48501733300145,31.96906187499917,31.978190791000088,33.97047516599923,33.96226179099904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2025-11-17_17h13.28.287,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h14.09.676037 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.96249099999841,33.97047516599923,33.97047516599923,34.06281354100065,space,0.08226858300258755,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2025-11-17_17h13.28.287,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h14.09.676037 +0530,
,,0,0,0,2 + 1 = ?,3.0,3,0,1.971628667000914,None,,,,,,,,,,,0,0,0,0,,,,,34.09017041599873,,,,,,,,,,,,,,,,,,,,,,34.082091374999436,34.09017041599873,34.09017041599873,36.06359000000157,3,0,1.971628667000914,None,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2025-11-17_17h13.28.287,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h14.09.676037 +0530,
,,1,1,0,1 + 3 = ?,4.0,4,0,1.2438644579997344,None,,,,,,,,,,,0,1,1,1,,,,,36.07984191599826,,,,,,,,,,,,,,,,,,,,,,36.070987582999805,36.07984191599826,36.07984191599826,37.330134208001255,4,0,1.2438644579997344,None,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2025-11-17_17h13.28.287,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h14.09.676037 +0530,
,,2,2,0,5 - 2 = ?,3.0,3,0,1.1647848329994304,None,,,,,,,,,,,0,2,2,2,,,,,37.34690029099875,,,,,,,,,,,,,,,,,,,,,,37.33822316599981,37.34690029099875,37.34690029099875,38.51347070799966,3,0,1.1647848329994304,None,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2025-11-17_17h13.28.287,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h14.09.676037 +0530,
,,3,3,0,4 - 1 = ?,3.0,3,0,1.205091125000763,None,,,,,,,,,,,0,3,3,3,,,,,38.52958412500084,,,,,,,,,,,,,,,,,,,,,,38.52110212499974,38.52958412500084,38.52958412500084,39.74705012499908,3,0,1.205091125000763,None,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2025-11-17_17h13.28.287,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h14.09.676037 +0530,
,,4,4,0,3 + 2 = ?,5.0,5,0,1.257098041001882,None,,,,,,,,,,,0,4,4,4,,,,,39.76166170799843,,,,,,,,,,,,,,,,,,,,,,39.75251962499897,39.76166170799843,39.76166170799843,41.030416833000345,5,0,1.257098041001882,None,,,,,,,,,,,,,,,,,,,,,,,,,,,3,001,2025-11-17_17h13.28.287,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h14.09.676037 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.03082279099908,41.041848041000776,41.041848041000776,48.496435583001585,space,7.446518707998621,None,,,,,,,,,,,,,,,,,,,,3,001,2025-11-17_17h13.28.287,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h14.09.676037 +0530,
images/white2.jpeg,dark,0,0,0,,,,,,,old,y,y,1,2.723936957998376,None,,,,,,,,,0,0,0,8,48.53519558300104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.5289362500007,48.53519558300104,48.53519558300104,51.26357454100071,y,1,2.723936957998376,None,,,,,,,,,,,,3,001,2025-11-17_17h13.28.287,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h14.09.676037 +0530,
images/foil_yellow1.jpg,bright,1,1,0,,,,,,,new,n,n,1,1.0364051670003391,None,,,,,,,,,0,1,1,5,51.28857649999918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.28083600000173,51.28857649999918,51.28857649999918,52.33031508299973,n,1,1.0364051670003391,None,,,,,,,,,,,,3,001,2025-11-17_17h13.28.287,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h14.09.676037 +0530,
