pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line_1.started,line_2.started,line_3.started,line_4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
-50,x,0,0,0,x,1,0.49593741598073393,None,0,0,0,0,,,,,0.013479665969498456,,0.010124999971594661,0.013479665969498456,1.0019201249815524,1.0019201249815524,1.0019201249815524,1.0019201249815524,1.0145860409829766,1.9986930830054916,1.9986930830054916,2.6681949999765493,x,1,0.49593741598073393,None,,,,,2,001,2025-10-01_11h03.31.332, Motor Sequence Learning,,2025.1.1,None,2025-10-01 11h03.38.396007 +0530,
150,v,1,1,0,v,1,0.3391714160097763,None,0,1,1,1,,,,,2.673877957975492,,2.668369541002903,2.673877957975492,3.665061165986117,3.665061165986117,3.665061165986117,3.665061165986117,3.6686410830006935,4.665368499991018,4.665368499991018,5.00962108297972,v,1,0.3391714160097763,None,,,,,2,001,2025-10-01_11h03.31.332, Motor Sequence Learning,,2025.1.1,None,2025-10-01 11h03.38.396007 +0530,
50,c,2,2,0,c,1,0.547574165975675,None,0,2,2,2,,,,,5.014980915992055,,5.009873458009679,5.014980915992055,6.008520958013833,6.008520958013833,6.008520958013833,6.008520958013833,6.008520958013833,7.009094999986701,7.009094999986701,7.5660527080181055,c,1,0.547574165975675,None,,,,,2,001,2025-10-01_11h03.31.332, Motor Sequence Learning,,2025.1.1,None,2025-10-01 11h03.38.396007 +0530,
-150,z,3,3,0,z,1,0.31782016600482166,None,0,3,3,3,,,,,7.57117162499344,,7.566350958019029,7.57117162499344,8.55148141598329,8.55148141598329,8.55148141598329,8.55148141598329,8.568445249984507,9.55131391598843,9.55131391598843,9.882703249983024,z,1,0.31782016600482166,None,,,,,2,001,2025-10-01_11h03.31.332, Motor Sequence Learning,,2025.1.1,None,2025-10-01 11h03.38.396007 +0530,
-50,x,4,0,1,x,1,0.3284731659805402,None,1,0,4,0,,,,,9.88734283298254,,9.882964666001499,9.88734283298254,10.875214290979784,10.875214290979784,10.875214290979784,10.875214290979784,10.881916415994056,11.86995958298212,11.86995958298212,12.19936379097635,x,1,0.3284731659805402,None,,,,,2,001,2025-10-01_11h03.31.332, Motor Sequence Learning,,2025.1.1,None,2025-10-01 11h03.38.396007 +0530,
150,v,5,1,1,v,1,0.330142373975832,None,1,1,5,1,,,,,12.202849166002125,,12.199618665967137,12.202849166002125,13.198749458009843,13.198749458009843,13.198749458009843,13.198749458009843,13.198749458009843,14.185143125010654,14.185143125010654,14.519241124973632,v,1,0.330142373975832,None,,,,,2,001,2025-10-01_11h03.31.332, Motor Sequence Learning,,2025.1.1,None,2025-10-01 11h03.38.396007 +0530,
50,c,6,2,1,c,1,0.2809093330288306,None,1,2,6,2,,,,,14.53198104101466,,14.519493124971632,14.53198104101466,15.51506479101954,15.51506479101954,15.51506479101954,15.51506479101954,15.518547250016127,16.515373583009932,16.515373583009932,16.79923250002321,c,1,0.2809093330288306,None,,,,,2,001,2025-10-01_11h03.31.332, Motor Sequence Learning,,2025.1.1,None,2025-10-01 11h03.38.396007 +0530,
-150,z,7,3,1,z,1,0.36089945799903944,None,1,3,7,3,,,,,16.802161249972414,,16.79948433302343,16.802161249972414,17.78533724998124,17.78533724998124,17.78533724998124,17.78533724998124,17.79873920796672,18.785363040980883,18.785363040980883,19.149384999996983,z,1,0.36089945799903944,None,,,,,2,001,2025-10-01_11h03.31.332, Motor Sequence Learning,,2025.1.1,None,2025-10-01 11h03.38.396007 +0530,
-50,x,8,0,2,x,1,0.47108249901793897,None,2,0,8,0,,,,,19.15212183300173,,19.149689415993635,19.15212183300173,20.135478375013918,20.135478375013918,20.135478375013918,20.135478375013918,20.148731374996714,21.135260957991704,21.135260957991704,21.61615079100011,x,1,0.47108249901793897,None,,,,,2,001,2025-10-01_11h03.31.332, Motor Sequence Learning,,2025.1.1,None,2025-10-01 11h03.38.396007 +0530,
150,v,9,1,2,v,1,0.33990345703205094,None,2,1,9,1,,,,,21.621004457992967,,21.61641212500399,21.621004457992967,22.60204149998026,22.60204149998026,22.60204149998026,22.60204149998026,22.619247458002064,23.615267832996324,23.615267832996324,23.959927666001022,v,1,0.33990345703205094,None,,,,,2,001,2025-10-01_11h03.31.332, Motor Sequence Learning,,2025.1.1,None,2025-10-01 11h03.38.396007 +0530,
