imgfile,img_brightness,thisN,thisTrialN,thisRepN,question,correctAns,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,old_new,CorrectAns,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,thisRow.t,notes,Instructions.started,text.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,EncodingTrial.started,polygon.started,image.started,polygon.stopped,image.stopped,EncodingTrial.stopped,Instructions_2.started,text_4.started,key_resp_4.started,Instructions_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,InterferenceTrial.started,text_2.started,key_resp_2.started,InterferenceTrial.stopped,trials_2.key_resp_2.keys,trials_2.key_resp_2.corr,trials_2.key_resp_2.rt,trials_2.key_resp_2.duration,instructions_3.started,text_5.started,key_resp_5.started,instructions_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,RecognitionTrial.started,image_2.started,key_resp_3.started,RecognitionTrial.stopped,trials_3.key_resp_3.keys,trials_3.key_resp_3.corr,trials_3.key_resp_3.rt,trials_3.key_resp_3.duration,Manipulation_check.started,text_3.started,key_resp_6.started,Manipulation_check.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,Thank_you.started,text_6.started,text_6.stopped,Thank_you.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006004333001328632,0.010802625001815613,0.010802625001815613,2.593711458001053,space,2.3820957080024527,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-18_09h29.14.824,brightness_memory_soloproject,,2025.1.1,None,2025-11-18 09h29.25.812025 +0530,
images/black3.jpg,bright,0,0,0,,,,,,,,,,,,,0,0,0,2,,,,,,,,,2.615434333001758,,,,,,,,,2.6083576250020997,2.615434333001758,3.0904553750006016,3.1291995830033557,5.122274291003123,5.0783329580008285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-18_09h29.14.824,brightness_memory_soloproject,,2025.1.1,None,2025-11-18 09h29.25.812025 +0530,
images/red2.jpg,bright,1,1,0,,,,,,,,,,,,,0,1,1,7,,,,,,,,,5.122274291003123,,,,,,,,,5.11892654100302,5.122274291003123,5.586680000000342,5.618990458002372,7.601627500000177,7.579800375002378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-18_09h29.14.824,brightness_memory_soloproject,,2025.1.1,None,2025-11-18 09h29.25.812025 +0530,
images/darkblue1.jpg,dark,2,2,0,,,,,,,,,,,,,0,2,2,3,,,,,,,,,7.601627500000177,,,,,,,,,7.597419458001241,7.601627500000177,8.087024915999791,8.094370041002549,10.100400625000475,10.079746500003239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-18_09h29.14.824,brightness_memory_soloproject,,2025.1.1,None,2025-11-18 09h29.25.812025 +0530,
images/green2.jpg,dark,3,3,0,,,,,,,,,,,,,0,3,3,5,,,,,,,,,10.100400625000475,,,,,,,,,10.096177625000564,10.100400625000475,10.587388333002309,10.594288750002306,12.654318958000658,12.5796752080023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-18_09h29.14.824,brightness_memory_soloproject,,2025.1.1,None,2025-11-18 09h29.25.812025 +0530,
images/shallowblue1.jpg,dark,4,4,0,,,,,,,,,,,,,0,4,4,8,,,,,,,,,12.654318958000658,,,,,,,,,12.651181000001088,12.654318958000658,13.086490833000425,13.15042266599994,15.104672541001491,15.079896082999767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-18_09h29.14.824,brightness_memory_soloproject,,2025.1.1,None,2025-11-18 09h29.25.812025 +0530,
images/yellow1.jpg,bright,5,5,0,,,,,,,,,,,,,0,5,5,11,,,,,,,,,15.104672541001491,,,,,,,,,15.100392250002187,15.104672541001491,15.586138000002393,15.600305500000104,17.594305583003006,17.56932895800128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-18_09h29.14.824,brightness_memory_soloproject,,2025.1.1,None,2025-11-18 09h29.25.812025 +0530,
images/green1.jpg,bright ,6,6,0,,,,,,,,,,,,,0,6,6,4,,,,,,,,,17.594305583003006,,,,,,,,,17.59034750000137,17.594305583003006,18.08697870800097,18.08697870800097,20.10062850000031,20.079681708000862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-18_09h29.14.824,brightness_memory_soloproject,,2025.1.1,None,2025-11-18 09h29.25.812025 +0530,
images/red1.jpeg,dark,7,7,0,,,,,,,,,,,,,0,7,7,6,,,,,,,,,20.10062850000031,,,,,,,,,20.096391375001986,20.10062850000031,20.58732874999987,20.594258875000378,22.606536791001417,22.579526958001225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-18_09h29.14.824,brightness_memory_soloproject,,2025.1.1,None,2025-11-18 09h29.25.812025 +0530,
images/white2.jpeg,dark,8,8,0,,,,,,,,,,,,,0,8,8,10,,,,,,,,,22.606536791001417,,,,,,,,,22.602488458000153,22.606536791001417,23.086797500000102,23.1011561660016,25.099816083002224,25.079559208003047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-18_09h29.14.824,brightness_memory_soloproject,,2025.1.1,None,2025-11-18 09h29.25.812025 +0530,
images/black1.jpg,bright,9,9,0,,,,,,,,,,,,,0,9,9,0,,,,,,,,,25.099816083002224,,,,,,,,,25.095579000000726,25.099816083002224,25.586699416002375,25.595648375001474,27.596695375003037,27.579699708003318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-18_09h29.14.824,brightness_memory_soloproject,,2025.1.1,None,2025-11-18 09h29.25.812025 +0530,
images/black2.jpg,dark,10,10,0,,,,,,,,,,,,,0,10,10,1,,,,,,,,,27.596695375003037,,,,,,,,,27.592013500001485,27.596695375003037,28.08621900000071,28.095502041000145,30.089781333001156,30.069107875002373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-18_09h29.14.824,brightness_memory_soloproject,,2025.1.1,None,2025-11-18 09h29.25.812025 +0530,
images/white1.jpg,bright,11,11,0,,,,,,,,,,,,,0,11,11,9,,,,,,,,,30.089781333001156,,,,,,,,,30.08557429100256,30.089781333001156,30.586690916003135,30.586690916003135,32.58817283300232,32.57971558300051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-18_09h29.14.824,brightness_memory_soloproject,,2025.1.1,None,2025-11-18 09h29.25.812025 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.57996370800174,32.58817283300232,32.58817283300232,35.00314241600063,space,2.408540832999279,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-18_09h29.14.824,brightness_memory_soloproject,,2025.1.1,None,2025-11-18 09h29.25.812025 +0530,
,,0,0,0,2 + 1 = ?,3.0,3,0,1.4391587489990343,None,,,,,,,,,,,0,0,0,0,,,,,35.031221416000335,,,,,,,,,,,,,,,,,,,,,,35.02297383300174,35.031221416000335,35.031221416000335,36.481249583001045,3,0,1.4391587489990343,None,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-18_09h29.14.824,brightness_memory_soloproject,,2025.1.1,None,2025-11-18 09h29.25.812025 +0530,
,,1,1,0,1 + 3 = ?,4.0,4,0,1.4814243330001773,None,,,,,,,,,,,0,1,1,1,,,,,36.49696233299983,,,,,,,,,,,,,,,,,,,,,,36.488427375003084,36.49696233299983,36.49696233299983,37.98108095800126,4,0,1.4814243330001773,None,,,,,,,,,,,,,,,,,,,,,,,,,,,8,001,2025-11-18_09h29.14.824,brightness_memory_soloproject,,2025.1.1,None,2025-11-18 09h29.25.812025 +0530,
