thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
129,0,129,[np.float64(-0.36333333333333334)],[np.float64(-0.4033333333333333)],[1],[0],[0],[2.2395452079945244],['target'],129,0,129,0,227.69731241697446,,5,227.69070837498293,227.69731241697446,227.69731241697446,0.010131125018233433,229.93031183298444,[np.float64(-0.36333333333333334)],[np.float64(-0.4033333333333333)],[1],[0],[0],[2.2395452079945244],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
130,0,130,[np.float64(0.42833333333333334)],[np.float64(-0.43)],[1],[0],[0],[1.9214327079826035],['target'],130,0,130,0,229.94904037498054,,5,229.94203799997922,229.94904037498054,229.94904037498054,0.011572291987249628,231.86353704199428,[np.float64(0.42833333333333334)],[np.float64(-0.43)],[1],[0],[0],[1.9214327079826035],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
131,0,131,[np.float64(-0.11333333333333333)],[np.float64(-0.028333333333333332)],[1],[0],[0],[1.4290830419922713],['target'],131,0,131,0,231.89235595799983,,10,231.8839808749908,231.89235595799983,231.89235595799983,0.020280124997952953,233.3130966249737,[np.float64(-0.11333333333333333)],[np.float64(-0.028333333333333332)],[1],[0],[0],[1.4290830419922713],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
132,0,132,[np.float64(-0.015)],[np.float64(0.185)],[1],[0],[0],[1.1820622909872327],['target'],132,0,132,0,233.3383559579961,,10,233.3310897499905,233.3383559579961,233.3383559579961,0.01785899998503737,234.5132019169978,[np.float64(-0.015)],[np.float64(0.185)],[1],[0],[0],[1.1820622909872327],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
133,0,133,[np.float64(-0.09833333333333333)],[np.float64(0.20666666666666667)],[1],[0],[0],[1.1648026669863611],['target'],133,0,133,0,234.53866408299655,,10,234.53147120799986,234.53866408299655,234.53866408299655,0.018103457987308502,235.69631995799136,[np.float64(-0.09833333333333333)],[np.float64(0.20666666666666667)],[1],[0],[0],[1.1648026669863611],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
134,0,134,[np.float64(0.0033333333333333335)],[np.float64(-0.21)],[1],[0],[0],[1.533377624989953],['target'],134,0,134,0,235.72190974999103,,10,235.71445479197428,235.72190974999103,235.72190974999103,0.017970749991945922,237.24788070798968,[np.float64(0.0033333333333333335)],[np.float64(-0.21)],[1],[0],[0],[1.533377624989953],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
135,0,135,[np.float64(-0.2916666666666667)],[np.float64(-0.08166666666666667)],[1],[0],[0],[1.6209829160070512],['target'],135,0,135,0,237.26536829199176,,5,237.25897520798026,237.26536829199176,237.26536829199176,0.010937290993751958,238.88002345798304,[np.float64(-0.2916666666666667)],[np.float64(-0.08166666666666667)],[1],[0],[0],[1.6209829160070512],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
136,0,136,[np.float64(-0.17333333333333334)],[np.float64(-0.48333333333333334)],[1],[0],[0],[3.1457418330246583],['target'],136,0,136,0,238.910184791981,,10,238.9013001669955,238.910184791981,238.910184791981,0.021093707997351885,242.04708608298097,[np.float64(-0.17333333333333334)],[np.float64(-0.48333333333333334)],[1],[0],[0],[3.1457418330246583],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
137,0,137,[np.float64(-0.47833333333333333)],[np.float64(-0.45666666666666667)],[1],[0],[0],[1.9728892910061404],['target'],137,0,137,0,242.06382229199517,,5,242.0573129580007,242.06382229199517,242.06382229199517,0.010063874971820042,244.03025604199502,[np.float64(-0.47833333333333333)],[np.float64(-0.45666666666666667)],[1],[0],[0],[1.9728892910061404],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
138,0,138,[np.float64(-0.245)],[np.float64(0.11)],[1],[0],[0],[1.4541722499998286],['target'],138,0,138,0,244.04877774999477,,5,244.042096707999,244.04877774999477,244.04877774999477,0.01169704197673127,245.49632891698275,[np.float64(-0.245)],[np.float64(0.11)],[1],[0],[0],[1.4541722499998286],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
139,0,139,[np.float64(0.34)],[np.float64(0.08666666666666667)],[1],[0],[0],[1.5970634580007754],['target'],139,0,139,0,245.5246338750003,,10,245.51657241699286,245.5246338750003,245.5246338750003,0.020078749977983534,247.11367874999996,[np.float64(0.34)],[np.float64(0.08666666666666667)],[1],[0],[0],[1.5970634580007754],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
140,0,140,[np.float64(0.08)],[np.float64(0.24)],[1],[0],[0],[2.3732468750094995],['target'],140,0,140,0,247.13104887498775,,5,247.12466941698221,247.13104887498775,247.13104887498775,0.010822459007613361,249.49797416699585,[np.float64(0.08)],[np.float64(0.24)],[1],[0],[0],[2.3732468750094995],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
141,0,141,[np.float64(-0.24166666666666667)],[np.float64(0.03)],[1],[0],[0],[1.569886665995],['target'],141,0,141,0,249.51808049998363,,5,249.51106224997784,249.51808049998363,249.51808049998363,0.012930333003168926,251.0809985829983,[np.float64(-0.24166666666666667)],[np.float64(0.03)],[1],[0],[0],[1.569886665995],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
142,0,142,[np.float64(-0.115)],[np.float64(-0.37333333333333335)],[1],[0],[0],[1.4686075000208803],['target'],142,0,142,0,251.10118974998477,,5,251.09429641699535,251.10118974998477,251.10118974998477,0.013138999987859279,252.5629638749815,[np.float64(-0.115)],[np.float64(-0.37333333333333335)],[1],[0],[0],[1.4686075000208803],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
143,0,143,[np.float64(-0.09333333333333334)],[np.float64(-0.37666666666666665)],[1],[0],[0],[1.006275874999119],['target'],143,0,143,0,252.58163920798688,,5,252.57484045799356,252.58163920798688,252.58163920798688,0.01170308401924558,253.58117845800007,[np.float64(-0.09333333333333334)],[np.float64(-0.37666666666666665)],[1],[0],[0],[1.006275874999119],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
144,0,144,[np.float64(0.3933333333333333)],[np.float64(0.08333333333333333)],[1],[0],[0],[1.5116091670060996],['target'],144,0,144,0,253.61005491699325,,10,253.6017146249942,253.61005491699325,253.61005491699325,0.02037608399405144,255.11336362498696,[np.float64(0.3933333333333333)],[np.float64(0.08333333333333333)],[1],[0],[0],[1.5116091670060996],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
145,0,145,[np.float64(0.44166666666666665)],[np.float64(-0.165)],[1],[0],[0],[1.3553689589898568],['target'],145,0,145,0,255.1309863749775,,5,255.12438683299115,255.1309863749775,255.1309863749775,0.010849040991161019,256.47981570797856,[np.float64(0.44166666666666665)],[np.float64(-0.165)],[1],[0],[0],[1.3553689589898568],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
146,0,146,[np.float64(-0.2733333333333333)],[np.float64(0.38166666666666665)],[1],[0],[0],[2.371631415997399],['target'],146,0,146,0,256.49818316698656,,5,256.4914037079725,256.49818316698656,256.49818316698656,0.011412916996050626,258.8630979579757,[np.float64(-0.2733333333333333)],[np.float64(0.38166666666666665)],[1],[0],[0],[2.371631415997399],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
147,0,147,[np.float64(0.0033333333333333335)],[np.float64(-0.335)],[1],[0],[0],[1.9544322919973638],['target'],147,0,147,0,258.8817651249992,,5,258.8748757499852,258.8817651249992,258.8817651249992,0.011600958998315036,260.8293615419825,[np.float64(0.0033333333333333335)],[np.float64(-0.335)],[1],[0],[0],[1.9544322919973638],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
148,0,148,[np.float64(-0.39666666666666667)],[np.float64(0.365)],[1],[0],[0],[3.1400510409730487],['target'],148,0,148,0,260.8481534169987,,5,260.84110220798175,260.8481534169987,260.8481534169987,0.011562583007616922,263.9812095829984,[np.float64(-0.39666666666666667)],[np.float64(0.365)],[1],[0],[0],[3.1400510409730487],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
149,0,149,[np.float64(-0.013333333333333334)],[np.float64(0.24333333333333335)],[1],[0],[0],[1.7613186249800492],['target'],149,0,149,0,264.0106874999765,,10,264.0020670419908,264.0106874999765,264.0106874999765,0.02069779101293534,265.76343087499845,[np.float64(-0.013333333333333334)],[np.float64(0.24333333333333335)],[1],[0],[0],[1.7613186249800492],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
150,0,150,[np.float64(0.3516666666666667)],[np.float64(0.18166666666666667)],[1],[0],[0],[1.3885119170008693],['target'],150,0,150,0,265.78082954199635,,5,265.77414983298513,265.78082954199635,265.78082954199635,0.010543874988798052,267.16271554198465,[np.float64(0.3516666666666667)],[np.float64(0.18166666666666667)],[1],[0],[0],[1.3885119170008693],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
151,0,151,[np.float64(0.42)],[np.float64(0.18666666666666668)],[1],[0],[0],[1.07335404198966],['target'],151,0,151,0,267.1808004169725,,5,267.17398333299207,267.1808004169725,267.1808004169725,0.011129582999274135,268.24740320799174,[np.float64(0.42)],[np.float64(0.18666666666666668)],[1],[0],[0],[1.07335404198966],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
152,0,152,[np.float64(-0.20833333333333334)],[np.float64(0.2916666666666667)],[1],[0],[0],[1.7784381250094157],['target'],152,0,152,0,268.27580283299903,,10,268.26713495797594,268.27580283299903,268.27580283299903,0.019584166002459824,270.0456064999744,[np.float64(-0.20833333333333334)],[np.float64(0.2916666666666667)],[1],[0],[0],[1.7784381250094157],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
153,0,153,[np.float64(0.17)],[np.float64(-0.17166666666666666)],[1],[0],[0],[2.108501124981558],['target'],153,0,153,0,270.06050591697567,,5,270.05495316698216,270.06050591697567,270.06050591697567,0.009212666976964101,272.1635194999981,[np.float64(0.17)],[np.float64(-0.17166666666666666)],[1],[0],[0],[2.108501124981558],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
154,0,154,[np.float64(0.045)],[np.float64(-0.455)],[1],[0],[0],[2.1714549160096794],['target'],154,0,154,0,272.18194491698523,,5,272.1750962919905,272.18194491698523,272.18194491698523,0.011398290982469916,274.3466152079927,[np.float64(0.045)],[np.float64(-0.455)],[1],[0],[0],[2.1714549160096794],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
155,0,155,[np.float64(-0.18833333333333332)],[np.float64(-0.035)],[1],[0],[0],[1.572887707996415],['target'],155,0,155,0,274.36510779199307,,5,274.35827574998257,274.36510779199307,274.36510779199307,0.011513334000483155,275.9312156669912,[np.float64(-0.18833333333333332)],[np.float64(-0.035)],[1],[0],[0],[1.572887707996415],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
156,0,156,[np.float64(0.28)],[np.float64(0.46166666666666667)],[1],[0],[0],[2.3102582920109853],['target'],156,0,156,0,275.9621033750009,,10,275.95314133298234,275.9621033750009,275.9621033750009,0.021769790997495875,278.2634422080009,[np.float64(0.28)],[np.float64(0.46166666666666667)],[1],[0],[0],[2.3102582920109853],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
157,0,157,[np.float64(0.41833333333333333)],[np.float64(0.14166666666666666)],[1],[0],[0],[1.5820347080007195],['target'],157,0,157,0,278.2888939580007,,10,278.28148466697894,278.2888939580007,278.2888939580007,0.017876541998703033,279.86357516699354,[np.float64(0.41833333333333333)],[np.float64(0.14166666666666666)],[1],[0],[0],[1.5820347080007195],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
158,0,158,[np.float64(-0.26)],[np.float64(0.34833333333333333)],[1],[0],[0],[1.4989800000039395],['target'],158,0,158,0,279.8890863749839,,10,279.8813062919944,279.8890863749839,279.8890863749839,0.017569416988408193,281.3803218329849,[np.float64(-0.26)],[np.float64(0.34833333333333333)],[1],[0],[0],[1.4989800000039395],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
159,0,159,[np.float64(-0.49166666666666664)],[np.float64(-0.11166666666666666)],[1],[0],[0],[1.9476457499840762],['target'],159,0,159,0,281.4058881669771,,10,281.39845408298424,281.4058881669771,281.4058881669771,0.018001582997385412,283.34613883297425,[np.float64(-0.49166666666666664)],[np.float64(-0.11166666666666666)],[1],[0],[0],[1.9476457499840762],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
160,0,160,[np.float64(-0.14666666666666667)],[np.float64(-0.22166666666666668)],[1],[0],[0],[1.2501199579855893],['target'],160,0,160,0,283.37056083299103,,10,283.3634427919751,283.37056083299103,283.37056083299103,0.017162500007543713,284.61360929199145,[np.float64(-0.14666666666666667)],[np.float64(-0.22166666666666668)],[1],[0],[0],[1.2501199579855893],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
161,0,161,[np.float64(0.045)],[np.float64(-0.475)],[1],[0],[0],[2.030825084017124],['target'],161,0,161,0,284.64090804199805,,10,284.6327460829925,284.64090804199805,284.64090804199805,0.018970208009704947,286.6636262079992,[np.float64(0.045)],[np.float64(-0.475)],[1],[0],[0],[2.030825084017124],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
162,0,162,[np.float64(0.22833333333333333)],[np.float64(-0.30666666666666664)],[1],[0],[0],[0.8976709589769598],['target'],162,0,162,0,286.69001458300045,,10,286.68261099999654,286.69001458300045,286.69001458300045,0.018819292017724365,287.58031549997395,[np.float64(0.22833333333333333)],[np.float64(-0.30666666666666664)],[1],[0],[0],[0.8976709589769598],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
163,0,163,[np.float64(-0.39666666666666667)],[np.float64(0.44166666666666665)],[1],[0],[0],[1.7905642919940874],['target'],163,0,163,0,287.59651199998916,,5,287.5902757500007,287.59651199998916,287.59651199998916,0.009823667001910508,289.38090829199064,[np.float64(-0.39666666666666667)],[np.float64(0.44166666666666665)],[1],[0],[0],[1.7905642919940874],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
164,0,164,[np.float64(-0.21333333333333335)],[np.float64(-0.23)],[1],[0],[0],[1.5189144589821808],['target'],164,0,164,0,289.4010489169741,,5,289.39424745799624,289.4010489169741,289.4010489169741,0.013161499984562397,290.9132293750008,[np.float64(-0.21333333333333335)],[np.float64(-0.23)],[1],[0],[0],[1.5189144589821808],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
165,0,165,[np.float64(-0.3883333333333333)],[np.float64(-0.425)],[1],[0],[0],[1.7463494170224294],['target'],165,0,165,0,290.94205212499946,,10,290.9334923749848,290.94205212499946,290.94205212499946,0.02007687499281019,292.67990383299184,[np.float64(-0.3883333333333333)],[np.float64(-0.425)],[1],[0],[0],[1.7463494170224294],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
166,0,166,[np.float64(-0.023333333333333334)],[np.float64(0.028333333333333332)],[1],[0],[0],[2.7155784589995164],['target'],166,0,166,0,292.7045632499794,,10,292.69744687498314,292.7045632499794,292.7045632499794,0.01740679200156592,295.4130627499835,[np.float64(-0.023333333333333334)],[np.float64(0.028333333333333332)],[1],[0],[0],[2.7155784589995164],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
167,0,167,[np.float64(0.165)],[np.float64(-0.42333333333333334)],[1],[0],[0],[2.415989291999722],['target'],167,0,167,0,295.43775599999935,,10,295.4306444579852,295.43775599999935,295.43775599999935,0.01744366600178182,297.8466825419746,[np.float64(0.165)],[np.float64(-0.42333333333333334)],[1],[0],[0],[2.415989291999722],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
168,0,168,[np.float64(0.14333333333333334)],[np.float64(-0.1)],[1],[0],[0],[1.3552923339884728],['target'],168,0,168,0,297.8639025829907,,5,297.8576020829787,297.8639025829907,297.8639025829907,0.010750791989266872,299.2129571249825,[np.float64(0.14333333333333334)],[np.float64(-0.1)],[1],[0],[0],[1.3552923339884728],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
169,0,169,[np.float64(0.043333333333333335)],[np.float64(0.47833333333333333)],[1],[0],[0],[1.704311500012409],['target'],169,0,169,0,299.2328257919871,,5,299.22595249998267,299.2328257919871,299.2328257919871,0.012806874990928918,300.930310332973,[np.float64(0.043333333333333335)],[np.float64(0.47833333333333333)],[1],[0],[0],[1.704311500012409],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
170,0,170,[np.float64(-0.22166666666666668)],[np.float64(-0.3416666666666667)],[1],[0],[0],[2.4466269580007065],['target'],170,0,170,0,300.95869112497894,,10,300.9503267919936,300.95869112497894,300.95869112497894,0.019884832989191636,303.3969953749911,[np.float64(-0.22166666666666668)],[np.float64(-0.3416666666666667)],[1],[0],[0],[2.4466269580007065],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
171,0,171,[np.float64(-0.06333333333333334)],[np.float64(-0.38666666666666666)],[1],[0],[0],[0.9576295420120005],['target'],171,0,171,0,303.4137811669789,,5,303.4073257079872,303.4137811669789,303.4137811669789,0.010173540998948738,304.3650191249908,[np.float64(-0.06333333333333334)],[np.float64(-0.38666666666666666)],[1],[0],[0],[0.9576295420120005],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
172,0,172,[np.float64(0.24166666666666667)],[np.float64(0.49)],[1],[0],[0],[3.1768639580113813],['target'],172,0,172,0,304.39543158299057,,10,304.3867129579885,304.39543158299057,304.39543158299057,0.021510458987904713,307.5636247919756,[np.float64(0.24166666666666667)],[np.float64(0.49)],[1],[0],[0],[3.1768639580113813],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
173,0,173,[np.float64(-0.28833333333333333)],[np.float64(-0.42333333333333334)],[1],[0],[0],[2.3311364999972284],['target'],173,0,173,0,307.5895554999879,,10,307.5820160419971,307.5895554999879,307.5895554999879,0.018205041997134686,309.91319608298363,[np.float64(-0.28833333333333333)],[np.float64(-0.42333333333333334)],[1],[0],[0],[2.3311364999972284],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
174,0,174,[np.float64(0.2833333333333333)],[np.float64(0.255)],[1],[0],[0],[1.621725167002296],['target'],174,0,174,0,309.93022566699074,,5,309.9239273329731,309.93022566699074,309.93022566699074,0.010597624990623444,311.5456836669764,[np.float64(0.2833333333333333)],[np.float64(0.255)],[1],[0],[0],[1.621725167002296],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
175,0,175,[np.float64(0.19666666666666666)],[np.float64(0.105)],[1],[0],[0],[1.2784784999967087],['target'],175,0,175,0,311.5556894579786,,5,311.5516804169747,311.5556894579786,311.5556894579786,0.005920541996601969,312.8302234169969,[np.float64(0.19666666666666666)],[np.float64(0.105)],[1],[0],[0],[1.2784784999967087],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
176,0,176,[np.float64(0.315)],[np.float64(0.058333333333333334)],[1],[0],[0],[1.0369840420025866],['target'],176,0,176,0,312.84888949999004,,5,312.8423716669786,312.84888949999004,312.84888949999004,0.011956000002101064,313.87942191699403,[np.float64(0.315)],[np.float64(0.058333333333333334)],[1],[0],[0],[1.0369840420025866],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
177,0,177,[np.float64(-0.15666666666666668)],[np.float64(0.11166666666666666)],[1],[0],[0],[1.6135486669954844],['target'],177,0,177,0,313.90860204197816,,10,313.89966524997726,313.90860204197816,313.90860204197816,0.02006608300143853,315.5132554579759,[np.float64(-0.15666666666666668)],[np.float64(0.11166666666666666)],[1],[0],[0],[1.6135486669954844],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
178,0,178,[np.float64(0.40166666666666667)],[np.float64(0.3233333333333333)],[1],[0],[0],[1.5733753330132458],['target'],178,0,178,0,315.52992749999976,,5,315.52350341697456,315.52992749999976,315.52992749999976,0.010085208021337166,317.09693666698877,[np.float64(0.40166666666666667)],[np.float64(0.3233333333333333)],[1],[0],[0],[1.5733753330132458],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
179,0,179,[np.float64(-0.07666666666666666)],[np.float64(-0.2833333333333333)],[1],[0],[0],[1.5544417500204872],['target'],179,0,179,0,317.11550679197535,,5,317.10855312499916,317.11550679197535,317.11550679197535,0.011462166992714629,318.66303912497824,[np.float64(-0.07666666666666666)],[np.float64(-0.2833333333333333)],[1],[0],[0],[1.5544417500204872],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
180,0,180,[np.float64(-0.46)],[np.float64(0.43666666666666665)],[1],[0],[0],[3.180861417000415],['target'],180,0,180,0,318.69032537497696,,10,318.68239750000066,318.69032537497696,318.69032537497696,0.019222707982407883,321.86330537498,[np.float64(-0.46)],[np.float64(0.43666666666666665)],[1],[0],[0],[3.180861417000415],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
181,0,181,[np.float64(-0.495)],[np.float64(-0.415)],[1],[0],[0],[2.739577708009165],['target'],181,0,181,0,321.88073254199116,,5,321.8740112919768,321.88073254199116,321.88073254199116,0.010538874979829416,324.6136268749833,[np.float64(-0.495)],[np.float64(-0.415)],[1],[0],[0],[2.739577708009165],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
182,0,182,[np.float64(0.04)],[np.float64(0.15666666666666668)],[1],[0],[0],[1.4783991669828538],['target'],182,0,182,0,324.642634207994,,10,324.63359424998634,324.642634207994,324.642634207994,0.019793250015936792,326.11202841697377,[np.float64(0.04)],[np.float64(0.15666666666666668)],[1],[0],[0],[1.4783991669828538],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
183,0,183,[np.float64(0.255)],[np.float64(-0.13166666666666665)],[1],[0],[0],[2.8248027080262545],['target'],183,0,183,0,326.12725891699665,,5,326.121643874998,326.12725891699665,326.12725891699665,0.009471500001382083,328.94651170799625,[np.float64(0.255)],[np.float64(-0.13166666666666665)],[1],[0],[0],[2.8248027080262545],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
184,0,184,[np.float64(0.12166666666666667)],[np.float64(0.16666666666666666)],[1],[0],[0],[1.3135233750217594],['target'],184,0,184,0,328.97551954200026,,10,328.96642862498993,328.97551954200026,328.97551954200026,0.019739250012207776,330.27999137499137,[np.float64(0.12166666666666667)],[np.float64(0.16666666666666666)],[1],[0],[0],[1.3135233750217594],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
185,0,185,[np.float64(-0.39)],[np.float64(0.37166666666666665)],[1],[0],[0],[1.6318424999772105],['target'],185,0,185,0,330.3050239579752,,10,330.29796708299546,330.3050239579752,330.3050239579752,0.017803624999942258,331.9298577919835,[np.float64(-0.39)],[np.float64(0.37166666666666665)],[1],[0],[0],[1.6318424999772105],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
186,0,186,[np.float64(-0.04833333333333333)],[np.float64(0.29833333333333334)],[1],[0],[0],[1.3499562079960015],['target'],186,0,186,0,331.95382450000034,,10,331.94691433297703,331.95382450000034,331.95382450000034,0.016899291978916153,333.2969149579876,[np.float64(-0.04833333333333333)],[np.float64(0.29833333333333334)],[1],[0],[0],[1.3499562079960015],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
187,0,187,[np.float64(0.43666666666666665)],[np.float64(0.25166666666666665)],[1],[0],[0],[1.9719707090116572],['target'],187,0,187,0,333.3142272499972,,5,333.3078637079743,333.3142272499972,333.3142272499972,0.010785583988763392,335.2799006669957,[np.float64(0.43666666666666665)],[np.float64(0.25166666666666665)],[1],[0],[0],[1.9719707090116572],['target'],4,001,2025-09-28_17h02.33.627,Visual Search Experiment,,2025.1.1,None,2025-09-28 17h02.43.302776 +0530,
