delay,freq,condition,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,textbox.text,button.numClicks,button.timesOn,button.timesOff,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,polygon.started,polygon_2.started,key_resp.started,polygon.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,beep.started,sound_1.started,sound_1.stopped,beep.stopped,response.started,text.started,textbox.started,button.started,response.stopped,trials.textbox.text,trials.button.numClicks,trials.button.timesOn,trials.button.timesOff,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
0.1,1000.0,exp,98,2,8,space,0.8851595409796573,None,200,1,[1.14931849995628],[1.1493211659835652],8,2,98,6,439.78474379196996,,439.7727811249788,439.78474379196996,440.7690531249973,440.7690531249973,440.7742096669972,441.65863320900826,space,0.8851595409796573,None,441.65983812499326,0.11047179205343127,0.4104493330232799,442.0737903339905,442.07587183400756,442.09156745899236,442.09156745899236,442.09156745899236,443.24111408396857,200,1,[1.14931849995628],[1.1493211659835652],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.4,1000.0,exp,99,3,8,space,0.2558979589957744,None,200 ,1,[1.4788076249533333],[1.4788109999499284],8,3,99,10,443.2509767090087,,443.2412315419642,443.2509767090087,444.24006062495755,444.24006062495755,444.24006062495755,444.5041611249908,space,0.2558979589957744,None,444.5054789999849,0.4023689579917118,0.7020220420090482,445.2105087499949,445.2119740420021,445.2270557919983,445.2270557919983,445.2270557919983,446.7060937919887,200 ,1,[1.4788076249533333],[1.4788109999499284],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.1,400.0,unexp,100,4,8,space,0.5696871660184115,None,100,1,[1.4965736659942195],[1.4965773749863729],8,4,100,0,446.717802500003,,446.70621350000147,446.717802500003,447.70237633399665,447.70237633399665,447.7070053750067,448.2745939999586,space,0.5696871660184115,None,448.27576441696147,0.1109371249913238,0.4110932920011692,448.6902567920042,448.69233549997443,448.70882441697177,448.70882441697177,448.70882441697177,450.20562550000614,100,1,[1.4965736659942195],[1.4965773749863729],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.7,1000.0,exp,101,5,8,space,0.4146542919916101,None,200,1,[0.8096041670069098],[0.8096077090012841],8,5,101,8,450.21807416697266,,450.20575637498405,450.21807416697266,451.20240145898424,451.20240145898424,451.2072442089557,451.62017004197696,space,0.4146542919916101,None,451.6214325840119,0.702847666980233,1.0021507919882424,452.6267217499553,452.628567125008,452.6460413339664,452.6460413339664,452.6460413339664,453.45587266696384,200,1,[0.8096041670069098],[0.8096077090012841],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.7,400.0,unexp,102,6,8,space,0.27647029102081433,None,500,1,[2.5110620420309715],[2.5110645420500077],8,6,102,2,453.46758366696304,,453.4559987919638,453.46758366696304,454.45235699997284,454.45235699997284,454.45756949996576,454.73825620900607,space,0.27647029102081433,None,454.7402806250029,0.7011062080273405,1.0137809999869205,455.75234912498854,455.75346933398396,455.7647784999572,455.7647784999572,455.7647784999572,458.2760816249647,500,1,[2.5110620420309715],[2.5110645420500077],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.1,1000.0,exp,103,7,8,space,0.30816345795756206,None,600,1,[0.9780686660087667],[0.9780719160335138],8,7,103,9,458.28428791696206,,458.2762034999905,458.28428791696206,459.27374370896723,459.27374370896723,459.27374370896723,459.5878390420112,space,0.30816345795756206,None,459.589012041979,0.10085241700289771,0.40218104200903326,459.99322587496135,459.9946624999866,460.0109075419605,460.0109075419605,460.0109075419605,460.98919433396077,600,1,[0.9780686660087667],[0.9780719160335138],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.7,1000.0,exp,104,8,8,space,0.27013174997409806,None,200,1,[0.8138772080419585],[0.813880458008498],8,8,104,5,461.0011070839828,,460.9893210839946,461.0011070839828,461.9856265420094,461.9856265420094,461.9905127089587,462.2572601669817,space,0.27013174997409806,None,462.2585278339684,0.7117849999922328,1.0117384159821086,463.2737228749902,463.27587245899485,463.29153979197145,463.29153979197145,463.29153979197145,464.1056349169812,200,1,[0.8138772080419585],[0.813880458008498],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.7,1000.0,exp,105,9,8,space,0.24845600000116974,None,700,1,[0.8935637089889497],[0.8935664590098895],8,9,105,11,464.1175482919789,,464.1057639589999,464.1175482919789,465.1022685839562,465.1022685839562,465.10616120899795,465.35407949995715,space,0.24845600000116974,None,465.3552780839964,0.7023586249561049,1.0023804169613868,466.3609832499642,466.3624270419823,466.3785067090066,466.3785067090066,466.3785067090066,467.2722967499867,700,1,[0.8935637089889497],[0.8935664590098895],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.1,1000.0,exp,106,10,8,space,0.31450991600286216,None,200,1,[1.6125251660123467],[1.612527791003231],8,10,106,3,467.2843695419724,,467.27242333395407,467.2843695419724,468.26909366698237,468.26909366698237,468.27450941700954,468.5873014589888,space,0.31450991600286216,None,468.58887958398554,0.10219829197740182,0.4028210419928655,468.9939161670045,468.9953837089706,469.0097350839642,469.0097350839642,469.0097350839642,470.6224913749611,200,1,[1.6125251660123467],[1.612527791003231],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.4,1000.0,exp,107,11,8,space,0.29259116703178734,None,100,1,[2.980138209008146],[2.9801424589823],8,11,107,4,470.63426316698315,,470.6226183339604,470.63426316698315,471.6188874169602,471.6188874169602,471.6227281249594,471.92038679198595,space,0.29259116703178734,None,471.9218577090069,0.4025865000439808,0.7025649590068497,472.62729854200734,472.6287373339874,472.6440161250066,472.6440161250066,472.6440161250066,475.6243839589879,100,1,[2.980138209008146],[2.9801424589823],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.7,1000.0,exp,108,0,9,space,0.2993814169894904,None,600,1,[1.6461662910296582],[1.646169166022446],9,0,108,8,475.63420920900535,,475.6245158339734,475.63420920900535,476.6189794999664,476.6189794999664,476.62377779197413,476.92116404196713,space,0.2993814169894904,None,476.92264995898586,0.70042041601846,1.0015480000292882,477.9259069589898,477.9273196249851,477.9427233749884,477.9427233749884,477.9427233749884,479.5891193749849,600,1,[1.6461662910296582],[1.646169166022446],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.1,1000.0,exp,109,1,9,space,0.2687514170538634,None,200,1,[1.2135311249876395],[1.213534582988359],9,1,109,9,479.60105887497775,,479.58925016695866,479.60105887497775,480.5855454169796,480.5855454169796,480.5907167919795,480.8583284589695,space,0.2687514170538634,None,480.8594772919896,0.11065533303190023,0.4106540830107406,481.27373358397745,481.275886333955,481.2921374999569,481.2921374999569,481.2921374999569,482.5059051249991,200,1,[1.2135311249876395],[1.213534582988359],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.4,1000.0,exp,110,2,9,space,0.4719097079942003,None,100,1,[0.8262588329962455],[0.8262615000130609],9,2,110,4,482.5177038339898,,482.5060324589722,482.5177038339898,483.5022733339574,483.5022733339574,483.507152709004,483.9878530839924,space,0.4719097079942003,None,483.9898817499634,0.40185600001132116,0.7011575420037843,484.693656333955,484.6955219999654,484.71291449997807,484.71291449997807,484.71291449997807,485.53940637497,100,1,[0.8262588329962455],[0.8262615000130609],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.1,1000.0,exp,111,3,9,space,0.45981162501266226,None,400,1,[1.1110092910239473],[1.111012750014197],9,3,111,3,485.5508412499912,,485.53952620900236,485.5508412499912,486.5354164589662,486.5354164589662,486.53946937498404,487.0041488749557,space,0.45981162501266226,None,487.005381291965,0.10202533297706395,0.401713875005953,487.4104645419866,487.41191379196243,487.4279431249597,487.4279431249597,487.4279431249597,488.5391897090012,400,1,[1.1110092910239473],[1.111012750014197],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.1,400.0,unexp,112,4,9,space,0.24857441597850993,None,100,1,[1.731203541974537],[1.7312060839612968],9,4,112,0,488.5510163749568,,488.539308708976,488.5510163749568,489.5355571669643,489.5355571669643,489.54047449998325,489.7879703340004,space,0.24857441597850993,None,489.7896409169771,0.10105699999257922,0.40148591698380187,490.19361720897723,490.1951877499814,490.210057416989,490.210057416989,490.210057416989,491.94148441700963,100,1,[1.731203541974537],[1.7312060839612968],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.7,1000.0,exp,113,5,9,space,0.48700483300490305,None,400,1,[1.5960403750068508],[1.596043333003763],9,5,113,11,491.95084308396326,,491.9416124999989,491.95084308396326,492.93997412500903,492.93997412500903,492.93997412500903,493.437169916986,space,0.48700483300490305,None,493.4386634589755,0.7024023339617997,1.0027378749800846,494.4437133339816,494.445209958998,494.459366458992,494.459366458992,494.459366458992,496.05564849998336,400,1,[1.5960403750068508],[1.596043333003763],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.7,400.0,unexp,114,6,9,space,0.2587693749810569,None,700,1,[2.295309209031984],[2.295312499976717],9,6,114,2,496.0676427499857,,496.05577029200504,496.0676427499857,497.0521667089779,497.0521667089779,497.05705595895415,497.3211240419769,space,0.2587693749810569,None,497.32244424999226,0.7018094589584507,1.0031082920031622,498.32747354195453,498.3302367919823,498.3436360839987,498.3436360839987,498.3436360839987,500.6391818340053,700,1,[2.295309209031984],[2.295312499976717],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.4,400.0,unexp,115,7,9,space,0.23814145801588893,None,400 ,1,[2.5107465839828365],[2.5107501249876805],9,7,115,1,500.65098008397035,,500.639306166966,500.65098008397035,501.63557516696164,501.63557516696164,501.6401473750011,501.88775662495755,space,0.23814145801588893,None,501.8897328749881,0.4016360000241548,0.7016032080282457,502.5939584170119,502.5954643340083,502.61136620899197,502.61136620899197,502.61136620899197,505.1223428749945,400 ,1,[2.5107465839828365],[2.5107501249876805],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.4,1000.0,exp,116,8,9,space,0.34785041597206146,None,200,1,[1.6646975000039674],[1.6646999170188792],9,8,116,10,505.13430520897964,,505.12246508395765,505.13430520897964,506.1188733750023,506.1188733750023,506.1235967919929,506.4712044589687,space,0.34785041597206146,None,506.4724489999935,0.40163220901740715,0.7015565000474453,507.1768916249857,507.1783525419887,507.1931629590108,507.1931629590108,507.1931629590108,508.8580943749985,200,1,[1.6646975000039674],[1.6646999170188792],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.4,1000.0,exp,117,9,9,space,0.2754754159832373,None,400 ,1,[1.5077066660160199],[1.5077093329746276],9,9,117,7,508.8674397089635,,508.85821620898787,508.8674397089635,509.85218462499324,509.85218462499324,509.85735212499276,510.13756145897787,space,0.2754754159832373,None,510.13890224997886,0.4022890420164913,0.7024165830225684,510.844403458992,510.8458552499651,510.8643792499788,510.8643792499788,510.8643792499788,512.3723203339614,400 ,1,[1.5077066660160199],[1.5077093329746276],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.1,1000.0,exp,118,10,9,space,0.3337080409983173,None,500,1,[1.614240000024438],[1.6142427080194466],9,10,118,6,512.3841125000035,,512.3724467089633,512.3841125000035,513.3688344999682,513.3688344999682,513.3736559170065,513.7084687089664,space,0.3337080409983173,None,513.7096662499825,0.1104210420162417,0.4103890829719603,514.1232183749671,514.1253172089928,514.1411225839984,514.1411225839984,514.1411225839984,515.7556039170013,500,1,[1.614240000024438],[1.6142427080194466],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.7,1000.0,exp,119,11,9,space,0.25337120797485113,None,200,1,[0.715884666016791],[0.7158872910076752],9,11,119,5,515.7675787920016,,515.7557285419898,515.7675787920016,516.7521085419576,516.7521085419576,516.7568125840044,517.0079747089767,space,0.25337120797485113,None,517.0091569999931,0.7109667909680866,1.0109116249950603,518.0234923340031,518.0255971669685,518.0420916670118,518.0420916670118,518.0420916670118,518.758222125005,200,1,[0.715884666016791],[0.7158872910076752],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.4,1000.0,exp,120,0,10,space,0.3542687500012107,None,100,1,[0.811321749992203],[0.8113245419808663],10,0,120,10,518.7674212919665,,518.7583483749768,518.7674212919665,519.7573130839737,519.7573130839737,519.7573130839737,520.1210146669764,space,0.3542687500012107,None,520.1222533339751,0.4022272080183029,0.7022085420321673,520.8279249589541,520.8294001669856,520.8440174999996,520.8440174999996,520.8440174999996,521.655580083956,100,1,[0.811321749992203],[0.8113245419808663],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.7,1000.0,exp,121,1,10,space,0.539094333013054,None,600,1,[2.5973422919632867],[2.597346374997869],10,1,121,8,521.6675700419582,,521.6556995839928,521.6675700419582,522.6521786249941,522.6521786249941,522.6575874589616,523.2043907920015,space,0.539094333013054,None,523.2061595419655,0.7010747080203146,1.0020280420430936,524.210011416988,524.2114590840065,524.2270424169837,524.2270424169837,524.2270424169837,526.8246204999741,600,1,[2.5973422919632867],[2.597346374997869],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.4,1000.0,exp,122,2,10,space,0.5011962919961661,None,800,1,[1.3945969589985907],[1.3946005000034347],10,2,122,4,526.8342607499799,,526.8247504589963,526.8342607499799,527.8230387920048,527.8230387920048,527.8230387920048,528.3376799169928,space,0.5011962919961661,None,528.3391229999834,0.4020792089868337,0.7019649170106277,529.0440674169804,529.0455798750045,529.0609650000115,529.0609650000115,529.0609650000115,530.4557962919935,800,1,[1.3945969589985907],[1.3946005000034347],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.1,1000.0,exp,123,3,10,space,0.2782050829846412,None,900,1,[1.5188471250003204],[1.5188498339848593],10,3,123,9,530.4674214170082,,530.4559189999709,530.4674214170082,531.451927334012,531.451927334012,531.4561987500056,531.7374612090061,space,0.2782050829846412,None,531.7386425840086,0.1036917080054991,0.4146816250286065,532.1525374589837,532.1544367499882,532.1698828339577,532.1698828339577,532.1698828339577,533.6889727499802,900,1,[1.5188471250003204],[1.5188498339848593],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.4,400.0,unexp,124,4,10,space,0.4768390000099316,None,300,1,[1.057082332961727],[1.0570856249541976],10,4,124,1,533.7009348749998,,533.6890961249592,533.7009348749998,534.6853029169724,534.6853029169724,534.689544999972,535.1702987499884,space,0.4768390000099316,None,535.1715910839848,0.40253424999536946,0.7019009170471691,535.876778292004,535.8786136249546,535.8983800839633,535.8983800839633,535.8983800839633,536.955692458956,300,1,[1.057082332961727],[1.0570856249541976],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.7,1000.0,exp,125,5,10,space,0.270945375028532,None,100,1,[2.2301981250056997],[2.230201374972239],10,5,125,5,536.9675537089934,,536.9558209590032,536.9675537089934,537.952046499995,537.952046499995,537.9561541249859,538.224298541958,space,0.270945375028532,None,538.2256267089979,0.7112164169666357,1.0113131249672733,539.2403326249914,539.2424827499781,539.2587260839646,539.2587260839646,539.2587260839646,541.4891669169883,100,1,[2.2301981250056997],[2.230201374972239],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.7,400.0,unexp,126,6,10,space,0.2683940000133589,None,400 ,1,[1.147835124982521],[1.14783825003542],10,6,126,2,541.5011692919652,,541.4892854169593,541.5011692919652,542.4854588749586,542.4854588749586,542.4902248340077,542.7584233339876,space,0.2683940000133589,None,542.7595847089542,0.7102449999656528,1.0104261249653064,543.7733235419728,543.7753239590093,543.7908898339956,543.7908898339956,543.7908898339956,544.9389620419824,400 ,1,[1.147835124982521],[1.14783825003542],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.7,1000.0,exp,127,7,10,space,0.40342362504452467,None,300 ,1,[1.2473520840285346],[1.2473552500014193],10,7,127,11,544.9508612499922,,544.939084084006,544.9508612499922,545.9353987089708,545.9353987089708,545.9400983749656,546.3416979169706,space,0.40342362504452467,None,546.3428729589796,0.7104915410163812,1.0104515409911983,547.3567888339749,547.3589143749559,547.374631166982,547.374631166982,547.374631166982,548.6222212089924,300 ,1,[1.2473520840285346],[1.2473552500014193],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.1,1000.0,exp,128,8,10,space,0.49993283301591873,None,100,1,[0.7463882919983007],[0.7463906249613501],10,8,128,3,548.634023208986,,548.6223442499759,548.634023208986,549.618808041967,549.618808041967,549.6236168749747,550.1209318339825,space,0.49993283301591873,None,550.1223790419754,0.10189629200613126,0.40151616698130965,550.5268885419937,550.5283719169674,550.5444947499782,550.5444947499782,550.5444947499782,551.2911309999763,100,1,[0.7463882919983007],[0.7463906249613501],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.4,1000.0,exp,129,9,10,space,0.22525816695997491,None,900,1,[0.9787111660116352],[0.9787149580079131],10,9,129,7,551.3006894169957,,551.2912507919827,551.3006894169957,552.2853212920018,552.2853212920018,552.2905821249587,552.5207951249904,space,0.22525816695997491,None,552.5223799169762,0.40167058299994096,0.7016964580398053,553.2269031669712,553.2294653339777,553.2433773339726,553.2433773339726,553.2433773339726,554.2223289589747,900,1,[0.9787111660116352],[0.9787149580079131],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.1,1000.0,exp,130,10,10,space,0.27885995898395777,None,700,1,[1.0450913749518804],[1.0450946249766275],10,10,130,6,554.2340302089578,,554.2224567499943,554.2340302089578,555.2187176249572,555.2187176249572,555.2238955840003,555.5042670419789,space,0.27885995898395777,None,555.5057859169901,0.10120391700183973,0.40179233299568295,555.9100122500095,555.911474249966,555.9269009999698,555.9269009999698,555.9269009999698,556.9722246250021,700,1,[1.0450913749518804],[1.0450946249766275],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.1,400.0,unexp,131,11,10,space,1.0207281250040978,None,300,1,[0.7998067080043256],[0.7998091659974307],10,11,131,0,556.9839576669619,,556.9723543339642,556.9839576669619,557.968737874995,557.968737874995,557.9729915839853,558.990779124957,space,1.0207281250040978,None,558.9919661669992,0.11120020801899955,0.411361415986903,559.406634791987,559.408752999967,559.4242700840114,559.4242700840114,559.4242700840114,560.2242932089721,300,1,[0.7998067080043256],[0.7998091659974307],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.1,1000.0,exp,132,0,11,space,0.3887484170263633,None,100,1,[1.164832792012021],[1.1648358330130577],11,0,132,9,560.234000958968,,560.2244252919918,560.234000958968,561.2186883339891,561.2186883339891,561.2233711669687,561.6210045419866,space,0.3887484170263633,None,561.622375292005,0.10202241700608283,0.40146041702246293,562.0269019589759,562.0284182089963,562.0427251249785,562.0427251249785,562.0427251249785,563.2077850420028,100,1,[1.164832792012021],[1.1648358330130577],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.7,400.0,unexp,133,1,11,space,0.7541524580447003,None,200,1,[2.26118170801783],[2.261185207986273],11,1,133,2,563.2173252920038,,563.2079195840051,563.2173252920038,564.202474458958,564.202474458958,564.2072521669907,564.9708290839917,space,0.7541524580447003,None,564.9726729589747,0.701790083956439,1.0017960419645533,565.9770252089947,565.9784624169697,565.9942151249852,565.9942151249852,565.9942151249852,568.2556314169778,200,1,[2.26118170801783],[2.261185207986273],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.4,1000.0,exp,134,2,11,space,0.26451808301499113,None,500,1,[0.778302458988037],[0.7783052090089768],11,2,134,4,568.2675168749993,,568.2557551669888,568.2675168749993,569.2518519170117,569.2518519170117,569.2563417499769,569.5209930840065,space,0.26451808301499113,None,569.5226721669897,0.40167195798130706,0.7015572079690173,570.2272134170053,570.2287146669696,570.2435205839574,570.2435205839574,570.2435205839574,571.0220585839706,500,1,[0.778302458988037],[0.7783052090089768],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.1,1000.0,exp,135,3,11,space,0.35249595902860165,None,400,1,[0.9885079169762321],[0.9885121249826625],11,3,135,3,571.0339842499816,,571.0221861249884,571.0339842499816,572.018649375008,572.018649375008,572.0225974170025,572.3749422499677,space,0.35249595902860165,None,572.3761002089595,0.09928145899903029,0.4102024589665234,572.785450833966,572.7867640419863,572.8024549589609,572.8024549589609,572.8024549589609,573.7912157920073,400,1,[0.9885079169762321],[0.9885121249826625],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.4,400.0,unexp,136,4,11,space,0.09010229096747935,None,100,1,[0.6775660410057753],[0.677570250001736],11,4,136,1,573.8008208340034,,573.7913464999874,573.8008208340034,574.791017666983,574.791017666983,574.791017666983,574.8874307500082,space,0.09010229096747935,None,574.8885945839575,0.4020904169883579,0.7022737920051441,575.5941662499681,575.5956685839919,575.6111563339946,575.6111563339946,575.6111563339946,576.2889628339908,100,1,[0.6775660410057753],[0.677570250001736],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.1,1000.0,exp,137,5,11,space,0.30812195799080655,None,400,1,[1.1524208749760874],[1.1524238329729997],11,5,137,6,576.3006442089682,,576.289091292012,576.3006442089682,577.2852493749815,577.2852493749815,577.2904428750044,577.6039997499902,space,0.30812195799080655,None,577.6051912920084,0.10419762501260266,0.4146365000051446,578.0190328749595,578.0208964169724,578.0361412089551,578.0361412089551,578.0361412089551,579.1887975839782,400,1,[1.1524208749760874],[1.1524238329729997],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.4,1000.0,exp,138,6,11,space,0.28461949998745695,None,700 ,1,[1.6830216249800287],[1.6830240829731338],11,6,138,7,579.2006354999612,,579.1889189169742,579.2006354999612,580.1852922089747,580.1852922089747,580.1902435839875,580.4750277919811,space,0.28461949998745695,None,580.4761753339553,0.41013716702582315,0.7103961670072749,581.1897655839566,581.191922041995,581.2080925419577,581.2080925419577,581.2080925419577,582.8913587499992,700 ,1,[1.6830216249800287],[1.6830240829731338],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.7,1000.0,exp,139,7,11,space,0.9924747499753721,None,400,1,[2.2610829999903217],[2.261087791994214],11,7,139,8,582.9007917919662,,582.8914799589547,582.9007917919662,583.890479499998,583.890479499998,583.890479499998,584.8876344169839,space,0.9924747499753721,None,584.889352541999,0.7009202920016833,1.0093382920022123,585.897266083979,585.8980480000027,585.9063917089952,585.9063917089952,585.9063917089952,588.1677182919811,400,1,[2.2610829999903217],[2.261087791994214],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.7,1000.0,exp,140,8,11,space,0.267875624995213,None,300,1,[3.197789666999597],[3.1977925000246614],11,8,140,11,588.169868041994,,588.1678477089736,588.169868041994,589.1568489999627,589.1568489999627,589.1686699999846,589.4375567499665,space,0.267875624995213,None,589.4394781669835,0.701502249983605,1.0095963749918155,590.4474652920035,590.4482668749988,590.4573771249852,590.4573771249852,590.4573771249852,593.6554094169987,300,1,[3.197789666999597],[3.1977925000246614],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.1,400.0,unexp,141,9,11,space,0.30953420797595754,None,100,1,[1.362827958946582],[1.3628311249776743],11,9,141,0,593.6674853339791,,593.6555347089889,593.6674853339791,594.6521087089786,594.6521087089786,594.6572590419673,594.9700101669878,space,0.30953420797595754,None,594.9712096669828,0.10184704198036343,0.40309533395338804,595.376203458989,595.3775389589719,595.3922801669687,595.3922801669687,595.3922801669687,596.7553436669987,100,1,[1.362827958946582],[1.3628311249776743],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
0.7,1000.0,exp,142,10,11,space,0.23557620903011411,None,400,1,[2.9320732089690864],[2.9320769169717096],11,10,142,5,596.7672269999748,,596.7554723749636,596.7672269999748,597.7520779169863,597.7520779169863,597.7561976669822,597.9902877919958,space,0.23557620903011411,None,597.9914929589722,0.6993906249990687,1.006407999957446,598.9969592089765,598.9977260419982,599.0063690419775,599.0063690419775,599.0063690419775,601.9386841669912,400,1,[2.9320732089690864],[2.9320769169717096],1,001,2025-11-11_18h23.04.141,Tutorial 7 | Intentional Binding Task,,2025.1.1,None,2025-11-11 18h23.12.441327 +0530,
