imgfile,img_brightness,thisN,thisTrialN,thisRepN,question,correctAns,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,old_new,CorrectAns,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,thisRow.t,notes,Instructions.started,text.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,EncodingTrial.started,polygon.started,image.started,polygon.stopped,image.stopped,EncodingTrial.stopped,Instructions_2.started,text_4.started,key_resp_4.started,Instructions_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,InterferenceTrial.started,text_2.started,key_resp_2.started,InterferenceTrial.stopped,trials_2.key_resp_2.keys,trials_2.key_resp_2.corr,trials_2.key_resp_2.rt,trials_2.key_resp_2.duration,instructions_3.started,text_5.started,key_resp_5.started,instructions_3.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.duration,RecognitionTrial.started,image_2.started,key_resp_3.started,RecognitionTrial.stopped,trials_3.key_resp_3.keys,trials_3.key_resp_3.corr,trials_3.key_resp_3.rt,trials_3.key_resp_3.duration,Manipulation_check.started,text_3.started,key_resp_6.started,Manipulation_check.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,Thank_you.started,text_6.started,text_6.stopped,Thank_you.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007023666999884881,0.011580207999941194,0.011580207999941194,25.332361624998157,space,25.13637183299943,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,001,2025-11-17_17h23.28.063,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h23.37.156466 +0530,
images/black1.jpg,bright,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,25.34847537499809,,,,,,,,,25.341372208000394,25.34847537499809,25.832617041996855,25.83775033299753,27.845438666998234,27.823051207997196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,001,2025-11-17_17h23.28.063,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h23.37.156466 +0530,
images/green2.jpg,dark,1,1,0,,,,,,,,,,,,,0,1,1,5,,,,,,,,,27.845438666998234,,,,,,,,,27.84101295799701,27.845438666998234,28.330479166997975,28.33768174999932,30.376721624998027,30.322959124998306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,001,2025-11-17_17h23.28.063,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h23.37.156466 +0530,
images/red2.jpg,bright,2,2,0,,,,,,,,,,,,,0,2,2,7,,,,,,,,,30.376721624998027,,,,,,,,,30.373046749999048,30.376721624998027,30.82984937499714,30.872479249999742,32.834306624998135,32.81254824999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,001,2025-11-17_17h23.28.063,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h23.37.156466 +0530,
images/red1.jpeg,dark,3,3,0,,,,,,,,,,,,,0,3,3,6,,,,,,,,,32.834306624998135,,,,,,,,,32.83011141699899,32.834306624998135,33.329646416998,33.329646416998,35.3430437499992,35.32288004200018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,001,2025-11-17_17h23.28.063,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h23.37.156466 +0530,
images/white1.jpg,bright,4,4,0,,,,,,,,,,,,,0,4,4,9,,,,,,,,,35.3430437499992,,,,,,,,,35.33915295800034,35.3430437499992,35.83002037500046,35.83891241699894,37.83100679199924,37.81288225000026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,001,2025-11-17_17h23.28.063,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h23.37.156466 +0530,
images/black3.jpg,bright,5,5,0,,,,,,,,,,,,,0,5,5,2,,,,,,,,,37.83100679199924,,,,,,,,,37.827059957999154,37.839051082999504,38.33018408299904,38.33018408299904,40.34479924999687,40.32292391699957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,001,2025-11-17_17h23.28.063,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h23.37.156466 +0530,
images/green1.jpg,bright ,6,6,0,,,,,,,,,,,,,0,6,6,4,,,,,,,,,40.34479924999687,,,,,,,,,40.34062995799832,40.34479924999687,40.82989079199979,40.8389924999974,42.85036224999931,42.823012291999476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,001,2025-11-17_17h23.28.063,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h23.37.156466 +0530,
images/white2.jpeg,dark,7,7,0,,,,,,,,,,,,,0,7,7,10,,,,,,,,,42.85036224999931,,,,,,,,,42.846565582996845,42.85036224999931,43.329842082999676,43.34509062500001,45.33359075000044,45.31255549999696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,001,2025-11-17_17h23.28.063,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h23.37.156466 +0530,
images/yellow1.jpg,bright,8,8,0,,,,,,,,,,,,,0,8,8,11,,,,,,,,,45.33359075000044,,,,,,,,,45.329415999996854,45.33359075000044,45.82996045799882,45.82996045799882,47.89284287499686,47.82300575000045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,001,2025-11-17_17h23.28.063,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h23.37.156466 +0530,
images/shallowblue1.jpg,dark,9,9,0,,,,,,,,,,,,,0,9,9,8,,,,,,,,,47.89284287499686,,,,,,,,,47.889547999999195,47.89284287499686,48.33036891699885,48.38908633299798,50.34232520799924,50.32262920799985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,001,2025-11-17_17h23.28.063,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h23.37.156466 +0530,
images/darkblue1.jpg,dark,10,10,0,,,,,,,,,,,,,0,10,10,3,,,,,,,,,50.34232520799924,,,,,,,,,50.3382696669978,50.34232520799924,50.83034079199933,50.83893708299729,52.83837158299866,52.82250708299762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,001,2025-11-17_17h23.28.063,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h23.37.156466 +0530,
images/black2.jpg,dark,11,11,0,,,,,,,,,,,,,0,11,11,1,,,,,,,,,52.83837158299866,,,,,,,,,52.83346187499774,52.83837158299866,53.32951687499735,53.32951687499735,55.3223004169995,55.31253670799924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,001,2025-11-17_17h23.28.063,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h23.37.156466 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.312717417000385,55.3293109169972,55.3293109169972,61.7131221669988,space,6.378528458000801,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,001,2025-11-17_17h23.28.063,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h23.37.156466 +0530,
,,0,0,0,2 + 1 = ?,3.0,3,0,1.4114777079994383,None,,,,,,,,,,,0,0,0,0,,,,,61.745262000000366,,,,,,,,,,,,,,,,,,,,,,61.73214687499785,61.745262000000366,61.745262000000366,63.16312016699885,3,0,1.4114777079994383,None,,,,,,,,,,,,,,,,,,,,,,,,,,,5,001,2025-11-17_17h23.28.063,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h23.37.156466 +0530,
,,1,1,0,1 + 3 = ?,4.0,4,0,1.7205985830005375,None,,,,,,,,,,,0,1,1,1,,,,,63.178436666999914,,,,,,,,,,,,,,,,,,,,,,63.170259416998306,63.178436666999914,63.178436666999914,64.90711629199723,4,0,1.7205985830005375,None,,,,,,,,,,,,,,,,,,,,,,,,,,,5,001,2025-11-17_17h23.28.063,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h23.37.156466 +0530,
,,2,2,0,5 - 2 = ?,3.0,3,0,1.7453183750003518,None,,,,,,,,,,,0,2,2,2,,,,,64.92236383300042,,,,,,,,,,,,,,,,,,,,,,64.91467966699929,64.92236383300042,64.92236383300042,66.67398137499913,3,0,1.7453183750003518,None,,,,,,,,,,,,,,,,,,,,,,,,,,,5,001,2025-11-17_17h23.28.063,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h23.37.156466 +0530,
,,3,3,0,4 - 1 = ?,3.0,3,0,2.044879832999868,None,,,,,,,,,,,0,3,3,3,,,,,66.68975099999807,,,,,,,,,,,,,,,,,,,,,,66.6814972079992,66.68975099999807,66.68975099999807,68.74053695799739,3,0,2.044879832999868,None,,,,,,,,,,,,,,,,,,,,,,,,,,,5,001,2025-11-17_17h23.28.063,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h23.37.156466 +0530,
,,4,4,0,3 + 2 = ?,5.0,5,0,1.5302223329999833,None,,,,,,,,,,,0,4,4,4,,,,,68.75436420799815,,,,,,,,,,,,,,,,,,,,,,68.74546691700016,68.75436420799815,68.75436420799815,70.29093933299737,5,0,1.5302223329999833,None,,,,,,,,,,,,,,,,,,,,,,,,,,,5,001,2025-11-17_17h23.28.063,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h23.37.156466 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.29135545799727,70.30185733299732,70.30185733299732,95.35729366699888,space,25.043010790999688,None,,,,,,,,,,,,,,,,,,,,5,001,2025-11-17_17h23.28.063,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h23.37.156466 +0530,
images/black2.jpg,dark,0,0,0,,,,,,,old,y,y,1,1.553383082999062,None,,,,,,,,,0,0,0,1,95.38999049999984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.3822044999979,95.38999049999984,95.38999049999984,96.94667304199902,y,1,1.553383082999062,None,,,,,,,,,,,,5,001,2025-11-17_17h23.28.063,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h23.37.156466 +0530,
images/foil_darkblue1.jpg,dark,1,1,0,,,,,,,new,n,y,0,1.2347949989998597,None,,,,,,,,,0,1,1,8,96.96554583299803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.95812429199941,96.96554583299803,96.96554583299803,98.20688095799778,y,0,1.2347949989998597,None,,,,,,,,,,,,5,001,2025-11-17_17h23.28.063,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h23.37.156466 +0530,
images/darkblue1.jpg,dark,2,2,0,,,,,,,old,y,y,1,1.611481415999151,None,,,,,,,,,0,2,2,6,98.2259764579976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.21855379199769,98.2259764579976,98.2259764579976,99.84117179199893,y,1,1.611481415999151,None,,,,,,,,,,,,5,001,2025-11-17_17h23.28.063,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h23.37.156466 +0530,
images/black3.jpg,bright,3,3,0,,,,,,,old,y,y,1,0.7414437079969503,None,,,,,,,,,0,3,3,10,99.8618733330004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.85500841699832,99.8618733330004,99.8618733330004,100.6074480419993,y,1,0.7414437079969503,None,,,,,,,,,,,,5,001,2025-11-17_17h23.28.063,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h23.37.156466 +0530,
images/foil_red1.jpeg,dark,4,4,0,,,,,,,new,n,n,1,1.004485666002438,None,,,,,,,,,0,4,4,0,100.63194974999715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.62499604199911,100.63194974999715,100.63194974999715,101.64009816699763,n,1,1.004485666002438,None,,,,,,,,,,,,5,001,2025-11-17_17h23.28.063,brightness_memory_soloproject,,2025.1.1,None,2025-11-17 17h23.37.156466 +0530,
